"15/18" "15/18" "21/22" "12/16" "28/32.2" "17/18" "12/12" "11/11" "8/10" "11/13" "6/8" "8/10" "11/12",1
"15/18" "15/18" "21/22" "12/16" "28/32.2" "17/18" "12/12" "11/12" "8/10" "11/13" "5/6" "8/10" "10/11",10
"15/18" "15/18" "21/22" "12/16" "28/32.2" "17/18" "12/12" "11/12" "8/10" "11/13" "5/6" "8/10" "10/12",4
"15/18" "15/18" "21/22" "12/16" "28/32.2" "17/18" "12/12" "11/12" "8/10" "11/13" "5/6" "8/10" "11/12",34
"15/18" "15/18" "21/22" "12/16" "28/32.2" "17/18" "12/12" "11/12" "8/10" "11/13" "5/8" "8/10" "10/11",1
"15/18" "15/18" "21/22" "12/16" "28/32.2" "17/18" "12/12" "11/12" "8/10" "11/13" "5/8" "8/10" "10/12",1
"15/18" "15/18" "21/22" "12/16" "28/32.2" "17/18" "12/12" "11/12" "8/10" "11/13" "5/8" "8/10" "11/12",4
"15/18" "15/18" "21/22" "12/16" "28/32.2" "17/18" "12/12" "11/12" "8/10" "11/13" "6/8" "8/10" "10/11",1
"15/18" "15/18" "21/22" "12/16" "28/32.2" "17/18" "12/12" "11/12" "8/10" "11/13" "6/8" "8/10" "10/12",1
"15/18" "15/18" "21/22" "12/16" "28/32.2" "17/18" "12/12" "11/12" "8/10" "11/13" "6/8" "8/10" "11/12",1
"15/18" "15/18" "21/22" "12/16" "28/32.2" "17/18" "12/12" "11/12" "8/11" "11/12" "5/8" "8/10" "11/12",1
"15/18" "15/18" "21/22" "12/16" "30/32.2" "13/17" "12/12" "11/12" "8/10" "11/13" "5/8" "8/10" "11/12",1
"15/18" "15/18" "21/22" "12/16" "30/32.2" "17/18" "12/12" "11/11" "8/10" "11/13" "5/6" "8/10" "10/11",1
"15/18" "15/18" "21/22" "12/16" "30/32.2" "17/18" "12/12" "11/11" "8/10" "11/13" "5/6" "8/10" "10/12",4
"15/18" "15/18" "21/22" "12/16" "30/32.2" "17/18" "12/12" "11/11" "8/10" "11/13" "5/6" "8/10" "11/12",1
"15/18" "15/18" "21/22" "12/16" "30/32.2" "17/18" "12/12" "11/11" "8/10" "11/13" "5/8" "8/10" "10/11",2
"15/18" "15/18" "21/22" "12/16" "30/32.2" "17/18" "12/12" "11/11" "8/10" "11/13" "5/8" "8/10" "10/12",1
"15/18" "15/18" "21/22" "12/16" "30/32.2" "17/18" "12/12" "11/11" "8/10" "11/13" "5/8" "8/10" "11/12",1
"15/18" "15/18" "21/22" "12/16" "30/32.2" "17/18" "12/12" "11/11" "8/10" "11/13" "6/8" "8/10" "10/12",2
"15/18" "15/18" "21/22" "12/16" "30/32.2" "17/18" "12/12" "11/12" "8/10" "11/13" "5/6" "8/10" "10/11",1
"15/18" "15/18" "21/22" "12/16" "30/32.2" "17/18" "12/12" "11/12" "8/10" "11/13" "5/6" "8/10" "10/12",4
"15/18" "15/18" "21/22" "12/16" "30/32.2" "17/18" "12/12" "11/12" "8/10" "11/13" "5/6" "8/10" "11/12",7
"15/18" "15/18" "21/22" "12/16" "30/32.2" "17/18" "12/12" "11/12" "8/10" "11/13" "5/8" "8/10" "10/11",1
"15/18" "15/18" "21/22" "12/16" "30/32.2" "17/18" "12/12" "11/12" "8/10" "11/13" "5/8" "8/10" "11/11",1
"15/18" "15/18" "21/22" "12/16" "30/32.2" "17/18" "12/12" "11/12" "8/10" "11/13" "6/8" "8/10" "10/11",2
"15/18" "15/18" "21/22" "12/16" "30/32.2" "17/18" "12/12" "11/12" "8/10" "11/13" "6/8" "8/10" "10/12",1
"15/18" "15/18" "21/22" "13/14" "30/32.2" "17/18" "12/12" "11/11" "10/10" "12/13" "5/6" "8/10" "10/12",1
"15/18" "15/18" "21/22" "13/16" "28/32.2" "17/18" "12/12" "11/12" "8/10" "11/13" "5/6" "8/10" "11/12",1
"15/18" "15/18" "21/22" "14/16" "28/32.2" "17/18" "12/12" "11/11" "8/10" "11/13" "5/6" "8/10" "10/11",1
"15/18" "15/18" "21/22" "14/16" "28/32.2" "17/18" "12/12" "11/11" "8/10" "11/13" "5/6" "8/10" "10/12",1
"15/18" "15/19" "21/21" "12/16" "28/30" "17/18" "12/12" "11/11" "8/10" "11/13" "5/6" "8/10" "11/12",1
"15/18" "15/19" "21/21" "12/16" "28/30" "17/18" "12/12" "11/11" "8/10" "11/13" "5/8" "8/10" "10/12",1
"15/18" "15/19" "21/21" "12/16" "28/30" "17/18" "12/12" "11/12" "8/10" "11/13" "5/6" "8/10" "10/11",3
"15/18" "15/19" "21/21" "12/16" "28/30" "17/18" "12/12" "11/12" "8/10" "11/13" "5/8" "8/10" "10/12",2
"15/18" "15/19" "21/21" "12/16" "28/30" "17/18" "12/12" "12/12" "8/10" "11/13" "6/8" "8/10" "11/12",1
"15/18" "15/19" "21/21" "12/16" "28/32.2" "17/18" "12/12" "11/11" "10/10" "11/13" "5/6" "8/10" "10/11",1
"15/18" "15/19" "21/21" "12/16" "28/32.2" "17/18" "12/12" "11/11" "8/10" "11/13" "5/6" "8/10" "10/11",4
"15/18" "15/19" "21/21" "12/16" "28/32.2" "17/18" "12/12" "11/11" "8/10" "11/13" "5/6" "8/10" "10/12",3
"15/18" "15/19" "21/21" "12/16" "28/32.2" "17/18" "12/12" "11/11" "8/10" "11/13" "5/6" "8/10" "11/12",4
"15/18" "15/19" "21/21" "12/16" "28/32.2" "17/18" "12/12" "11/11" "8/10" "11/13" "6/8" "8/10" "10/11",2
"15/18" "15/19" "21/21" "12/16" "28/32.2" "17/18" "12/12" "11/11" "8/10" "11/13" "6/8" "8/10" "10/12",2
"15/18" "15/19" "21/21" "12/16" "28/32.2" "17/18" "12/12" "11/11" "8/10" "11/13" "6/8" "8/10" "11/12",1
"15/18" "15/19" "21/21" "12/16" "28/32.2" "17/18" "12/12" "11/12" "8/10" "11/13" "5/6" "8/10" "10/11",4
"15/18" "15/19" "21/21" "12/16" "28/32.2" "17/18" "12/12" "11/12" "8/10" "11/13" "5/6" "8/10" "10/12",3
"15/18" "15/19" "21/21" "12/16" "28/32.2" "17/18" "12/12" "11/12" "8/10" "11/13" "5/6" "8/10" "11/12",20
"15/18" "15/19" "21/21" "12/16" "28/32.2" "17/18" "12/12" "11/12" "8/10" "11/13" "5/8" "8/10" "10/12",2
"15/18" "15/19" "21/21" "12/16" "28/32.2" "17/18" "12/12" "11/12" "8/10" "11/13" "5/8" "8/10" "11/12",2
"15/18" "15/19" "21/21" "12/16" "28/32.2" "17/18" "12/12" "11/12" "8/10" "11/13" "6/8" "8/10" "10/11",1
"15/18" "15/19" "21/21" "12/16" "28/32.2" "17/18" "12/12" "11/12" "8/10" "11/13" "6/8" "8/10" "10/12",2
"15/18" "15/19" "21/21" "12/16" "28/32.2" "17/18" "12/12" "11/12" "8/10" "11/13" "6/8" "8/10" "11/12",1
"15/18" "15/19" "21/21" "12/16" "30/32.2" "17/18" "12/12" "11/11" "8/10" "11/13" "5/6" "8/10" "10/11",3
"15/18" "15/19" "21/21" "12/16" "30/32.2" "17/18" "12/12" "11/11" "8/10" "11/13" "6/8" "8/10" "11/12",1
"15/18" "15/19" "21/21" "12/16" "30/32.2" "17/18" "12/12" "11/12" "8/10" "11/13" "5/6" "8/10" "10/12",1
"15/18" "15/19" "21/21" "12/16" "30/32.2" "17/18" "12/12" "11/12" "8/10" "11/13" "5/6" "8/10" "11/12",2
"15/18" "15/19" "21/21" "12/16" "30/32.2" "17/18" "12/12" "11/12" "8/10" "11/13" "5/8" "8/10" "11/12",2
"15/18" "15/19" "21/21" "12/16" "30/32.2" "17/18" "12/12" "11/12" "8/10" "11/13" "6/8" "8/10" "10/12",1
"15/18" "15/19" "21/21" "12/16" "30/32.2" "17/18" "12/12" "11/12" "8/8" "11/13" "5/6" "8/10" "11/12",1
"15/18" "15/19" "21/22" "12/13" "28/30" "17/18" "12/12" "11/11" "8/10" "11/13" "5/6" "8/10" "10/11",1
"15/18" "15/19" "21/22" "12/13" "28/30" "17/18" "12/12" "11/11" "8/10" "11/13" "5/6" "8/10" "10/12",2
"15/18" "15/19" "21/22" "12/13" "28/30" "17/18" "12/12" "11/11" "8/10" "11/13" "5/6" "8/10" "11/12",3
"15/18" "15/19" "21/22" "12/13" "28/30" "17/18" "12/12" "11/11" "8/10" "11/13" "5/6" "8/10" "12/12",1
"15/18" "15/19" "21/22" "12/13" "28/30" "17/18" "12/12" "11/11" "8/10" "11/13" "5/8" "8/10" "10/11",1
"15/18" "15/19" "21/22" "12/13" "28/30" "17/18" "12/12" "11/11" "8/10" "11/13" "5/8" "8/10" "11/12",1
