"15/18" "15/19" "21/22" "12/16" "28/30" "17/18" "12/12" "11/12" "8/10" "11/13" "6/8" "8/10" "10/12" "15/16" "16/18" "21/23" "13/14" "32.2/32.2" "12/13" "12/13" "11/11" "10/11" "12/14" "5/5" "8/11" "11/11" 0.322041 0.336914 0.3101 0.351014 0.317519 0.314638 0.329654 0.339021 0.310251 0.304142 0.336653 0.27455 0.286035 0.330913 755.532 336.383 67.7174 135.899
"16/18" "15/19" "21/22" "12/16" "28/30" "17/18" "12/12" "11/12" "8/10" "11/13" "6/8" "8/10" "10/12" "15/18" "16/18" "21/23" "13/14" "32.2/32.2" "12/13" "12/13" "11/11" "10/11" "12/14" "5/5" "8/11" "11/11" 0.280894 0.261692 0.307774 0.285751 0.258536 0.286691 0.273792 0.278546 0.260649 0.276263 0.237536 0.260092 0.235467 0.273344 897.272 758.343 52.0806 136.793
"15/18" "15/19" "21/22" "12/16" "28/30" "17/18" "12/12" "11/12" "8/10" "11/13" "6/8" "8/10" "12/12" "15/16" "16/18" "21/23" "13/14" "32.2/32.2" "12/13" "12/13" "11/11" "10/11" "12/14" "5/5" "8/11" "10/11" 0.385788 0.387888 0.3801 0.38605 0.351038 0.394118 0.419205 0.412121 0.451762 0.402066 0.340615 0.335609 0.385646 0.381125 2292.76 681.785 78.3392 126.584
"15/18" "16/18" "21/22" "12/16" "28/30" "17/18" "12/12" "11/12" "8/10" "11/13" "6/8" "8/10" "10/12" "15/16" "15/19" "21/23" "13/14" "32.2/32.2" "12/13" "12/13" "11/11" "10/11" "12/14" "5/5" "8/11" "11/11" 0.29164 0.271346 0.232374 0.263595 0.251407 0.258925 0.242547 0.280598 0.294864 0.210368 0.253777 0.314959 0.260256 0.254108 561.509 509.319 48.0234 139.029
"15/18" "15/18" "21/22" "12/16" "28/30" "17/18" "12/12" "11/12" "8/10" "11/13" "5/8" "8/10" "10/12" "15/16" "16/19" "21/23" "13/14" "32.2/32.2" "12/13" "12/13" "11/11" "10/11" "12/14" "6/6" "8/11" "11/11" 0.20371 0.196642 0.239117 0.283859 0.211282 0.27173 0.277239 0.219393 0.290446 0.205398 0.232025 0.200228 0.258003 0.234114 725.521 810.006 41.4587 133.358
"15/18" "15/19" "21/22" "12/16" "28/30" "17/18" "12/12" "11/12" "8/10" "11/13" "8/8" "8/10" "10/12" "15/16" "16/18" "21/23" "13/14" "32.2/32.2" "12/13" "12/13" "11/11" "10/11" "12/14" "5/6" "8/11" "11/11" 0.0473236 0.0408137 0.0784813 0.0642272 0.0823627 0.0349759 0.0561177 0.0366961 0.0554301 0.0596949 0.0749505 0.0344828 0.0881418 0.0545206 84.2136 915.675 5.53606 79.6631
"16/18" "15/19" "21/22" "12/16" "28/30" "17/18" "12/12" "11/12" "8/10" "11/13" "5/8" "8/10" "10/12" "15/15" "16/18" "21/23" "13/14" "32.2/32.2" "12/13" "12/13" "11/11" "10/11" "12/14" "6/6" "8/11" "11/11" 0.0509081 0.119602 0.047069 0.0918607 0.0603422 0.0876904 0.0869713 0.0657494 0.0653766 0.0390417 0.0665658 0.106988 0.0355532 0.0754551 97.7809 753.365 9.59324 106.292
"15/18" "15/19" "21/22" "12/16" "28/30" "17/18" "12/12" "11/12" "8/10" "11/13" "5/8" "8/10" "10/12" "16/16" "16/18" "21/23" "13/14" "32.2/32.2" "12/13" "12/13" "11/11" "10/11" "12/14" "6/6" "8/11" "11/11" 0.156261 0.0809584 0.136444 0.157376 0.0868843 0.110024 0.0962525 0.0894386 0.122461 0.122682 0.114711 0.0895163 0.107131 0.11511 1215.42 4734.76 16.1579 117.524
"15/18" "15/19" "21/22" "12/16" "28/30" "17/18" "12/12" "11/12" "8/10" "11/13" "5/8" "8/10" "10/12" "15/16" "16/18" "21/23" "13/14" "28/32.2" "12/13" "12/13" "11/11" "10/11" "12/14" "6/6" "8/11" "11/11" 0.329788 0.294349 0.287409 0.300688 0.292282 0.353337 0.310495 0.290094 0.287442 0.265947 0.239233 0.313004 0.249863 0.285048 1544.35 1167.82 54.588 135.408
"15/18" "15/19" "21/22" "12/16" "28/30" "17/18" "12/12" "11/12" "8/10" "11/13" "5/6" "8/10" "10/12" "15/16" "16/18" "21/23" "13/14" "32.2/32.2" "12/13" "12/13" "11/11" "10/11" "12/14" "5/8" "8/11" "11/11" 0.236344 0.199235 0.284252 0.271012 0.278425 0.305272 0.261918 0.262624 0.265808 0.280468 0.280915 0.239266 0.310561 0.259723 718.056 678.282 48.0234 135.029
"15/18" "15/19" "21/22" "12/16" "28/30" "17/18" "12/12" "11/11" "8/10" "11/13" "5/8" "8/10" "10/12" "15/16" "16/18" "21/23" "13/14" "32.2/32.2" "12/13" "12/13" "12/12" "10/11" "12/14" "6/6" "8/11" "11/11" 0.183766 0.17808 0.212551 0.162449 0.243819 0.121133 0.171118 0.158469 0.141155 0.149568 0.214643 0.186758 0.181034 0.171966 2133.26 4313.99 26.7797 125.132
"15/18" "15/19" "21/22" "12/16" "28/30" "17/18" "12/12" "11/12" "8/10" "13/14" "5/8" "8/10" "10/12" "15/16" "16/18" "21/23" "13/14" "32.2/32.2" "12/13" "12/13" "11/11" "10/11" "11/12" "6/6" "8/11" "11/11" 0.0602883 0.072386 0.111048 0.0382986 0.0821247 0.054247 0.0815835 0.1075 0.0780464 0.0526733 0.0800744 0.030908 0.0554933 0.0563966 366.39 4392.51 7.08577 102.824
"15/18" "15/19" "21/22" "12/16" "28/30" "17/18" "12/12" "11/12" "8/10" "11/13" "5/8" "8/10" "10/12" "15/16" "16/18" "21/23" "13/14" "32.2/32.2" "12/13" "12/13" "11/11" "10/11" "12/14" "6/6" "8/11" "11/11" 0.411534 0.415852 0.316828 0.357024 0.388161 0.39991 0.393122 0.394618 0.409914 0.426752 0.419437 0.409952 0.326925 0.405152 1136.43 234.797 84.9038 124.189
"15/18" "15/19" "21/22" "12/16" "28/30" "17/18" "12/12" "11/12" "8/10" "11/12" "5/8" "8/10" "10/12" "15/16" "16/18" "21/23" "13/14" "32.2/32.2" "12/13" "12/13" "11/11" "10/11" "13/14" "6/6" "8/11" "11/11" 0.207905 0.296326 0.304693 0.243322 0.289256 0.335836 0.25734 0.206905 0.248883 0.260503 0.253343 0.337353 0.280121 0.257149 804.909 743.975 48.0234 136.841
"16/16" "15/19" "21/22" "12/16" "28/30" "17/18" "12/12" "11/12" "8/10" "11/13" "5/8" "8/10" "10/12" "15/18" "16/18" "21/23" "13/14" "32.2/32.2" "12/13" "12/13" "11/11" "10/11" "12/14" "6/6" "8/11" "11/11" 0.314127 0.369448 0.316118 0.287422 0.333602 0.302092 0.30737 0.380925 0.314211 0.268141 0.335728 0.31938 0.30289 0.317665 3245.79 1770.31 62.7024 133.535
"15/18" "15/19" "21/22" "12/16" "28/30" "17/18" "12/12" "11/12" "8/10" "11/13" "5/8" "8/10" "10/12" "15/16" "16/18" "21/23" "13/14" "32.2/32.2" "12/13" "12/13" "11/11" "10/11" "12/14" "6/6" "8/11" "11/11" 0.185834 0.17427 0.296565 0.237342 0.211436 0.21033 0.252125 0.215406 0.213589 0.207114 0.218721 0.302589 0.244016 0.221806 505.184 600.701 39.909 137.51
"15/18" "15/19" "21/22" "12/16" "28/30" "17/18" "12/12" "11/12" "8/10" "11/13" "5/8" "8/10" "10/12" "15/16" "16/18" "21/23" "13/14" "32.2/32.2" "12/13" "12/13" "11/11" "10/11" "12/14" "6/6" "8/11" "11/11" 0.220407 0.149566 0.166915 0.153797 0.187118 0.229147 0.132606 0.222445 0.274945 0.142981 0.182813 0.180153 0.222857 0.188309 378.528 650.026 30.8369 129.61
"15/18" "15/19" "21/22" "12/16" "28/30" "12/17" "12/12" "11/12" "8/10" "11/13" "5/8" "8/10" "10/12" "15/16" "16/18" "21/23" "13/14" "32.2/32.2" "13/18" "12/13" "11/11" "10/11" "12/14" "6/6" "8/11" "11/11" 0.494806 0.499568 0.482132 0.500372 0.424076 0.475076 0.434113 0.498836 0.453585 0.442761 0.446997 0.473864 0.442153 0.451751 522.51 34.7141 93.0182 112.674
"15/18" "15/19" "21/22" "12/16" "28/30" "17/18" "12/12" "11/12" "8/10" "11/13" "5/8" "8/10" "10/12" "15/16" "16/18" "21/23" "13/14" "32.2/32.2" "12/13" "12/13" "11/11" "10/11" "12/14" "6/6" "8/11" "11/11" 0.0655233 0.0977547 0.0678105 0.126915 0.0791466 0.0472842 0.0398585 0.0626262 0.0601119 0.0537237 0.0288585 0.0914645 0.064491 0.0611812 141.325 1551.05 7.08577 94.3855
"15/18" "15/19" "21/23" "12/16" "28/30" "17/18" "12/12" "11/12" "8/10" "11/13" "5/8" "8/10" "10/12" "15/16" "16/18" "22/22" "13/14" "32.2/32.2" "12/13" "12/13" "11/11" "10/11" "12/14" "6/6" "8/11" "11/11" 0.110411 0.0680513 0.114047 0.106743 0.093593 0.116062 0.108263 0.131589 0.0653221 0.0967222 0.108406 0.126853 0.0947396 0.100961 435.602 2106.85 13.6504 113.649
"15/18" "15/19" "22/22" "12/16" "28/30" "17/18" "12/12" "11/12" "8/10" "11/13" "5/8" "8/10" "10/12" "15/16" "16/18" "21/23" "13/14" "32.2/32.2" "12/13" "12/13" "11/11" "10/11" "12/14" "6/6" "8/11" "11/11" 0.13511 0.0712962 0.0831995 0.1486 0.147217 0.118587 0.10087 0.127039 0.105117 0.143992 0.213705 0.107393 0.083108 0.118906 337.34 1328.44 16.1579 113.32
"15/18" "15/19" "21/22" "12/16" "28/30" "17/18" "12/12" "11/12" "8/10" "11/13" "5/8" "8/10" "11/12" "15/16" "16/18" "21/23" "13/14" "32.2/32.2" "12/13" "12/13" "11/11" "10/11" "12/14" "6/6" "8/11" "10/12" 0.387534 0.413921 0.341071 0.379597 0.337266 0.327953 0.332484 0.340503 0.363482 0.282509 0.318786 0.353495 0.341899 0.337355 186.35 97.1101 67.7174 132.049
"15/18" "18/19" "21/22" "12/16" "28/30" "17/18" "12/12" "11/12" "8/10" "11/13" "5/8" "8/10" "10/12" "15/16" "15/16" "21/23" "13/14" "32.2/32.2" "12/13" "12/13" "11/11" "10/11" "12/14" "6/6" "8/11" "11/11" 0.102643 0.077804 0.0908028 0.0931025 0.0785577 0.0498285 0.115802 0.106464 0.158455 0.0829137 0.0637782 0.0836291 0.0916971 0.0875815 316.992 1792.37 9.59324 90.5238
"18/18" "15/19" "21/22" "12/16" "28/30" "17/18" "12/12" "11/12" "8/10" "11/13" "5/8" "8/10" "10/12" "15/16" "16/18" "21/23" "13/14" "32.2/32.2" "12/13" "12/13" "11/11" "10/11" "12/14" "6/6" "8/11" "11/11" 0.142858 0.185265 0.128376 0.213016 0.144991 0.180141 0.196605 0.158245 0.168295 0.147906 0.164545 0.209953 0.177796 0.182036 1089.72 1946.73 29.2872 128.106
"15/18" "15/19" "21/22" "12/16" "28/30" "17/18" "12/12" "11/12" "8/10" "11/12" "5/8" "8/10" "10/12" "15/16" "16/18" "21/23" "13/14" "32.2/32.2" "12/13" "12/13" "11/11" "10/11" "13/14" "6/6" "8/11" "11/11" 0.0995218 0.117136 0.157969 0.132193 0.139697 0.106886 0.148464 0.120664 0.17859 0.117228 0.164962 0.158042 0.183483 0.110789 122.757 656.469 13.6504 102.534
"15/18" "15/19" "21/22" "12/16" "28/30" "17/18" "12/12" "11/12" "8/10" "11/13" "5/8" "8/10" "10/12" "15/16" "16/18" "21/23" "13/14" "32.2/32.2" "12/13" "12/13" "11/11" "10/11" "12/14" "6/6" "8/11" "11/11" 0.312876 0.257906 0.301609 0.238038 0.295601 0.295993 0.260088 0.318372 0.351244 0.242394 0.240565 0.3288 0.310031 0.296251 388.57 254.336 57.0955 134.256
"15/18" "15/19" "21/22" "12/16" "28/30" "17/18" "12/13" "11/12" "8/10" "11/13" "5/8" "8/10" "10/12" "15/16" "16/18" "21/23" "13/14" "32.2/32.2" "12/13" "12/13" "11/11" "10/11" "12/14" "6/6" "8/11" "11/11" 0.138622 0.112682 0.129179 0.211816 0.21272 0.193547 0.121992 0.137619 0.110646 0.15054 0.127636 0.145963 0.137625 0.148538 311.979 766.396 22.7225 125.52
"15/18" "15/19" "21/22" "12/16" "28/30" "17/18" "12/12" "11/12" "8/10" "11/13" "5/8" "8/10" "10/12" "16/18" "16/18" "21/23" "13/14" "32.2/32.2" "12/13" "12/13" "11/11" "10/11" "12/14" "6/6" "8/11" "11/11" 0.273867 0.253178 0.207328 0.234278 0.20522 0.22553 0.193558 0.245838 0.247326 0.257876 0.254093 0.183746 0.282104 0.213891 441.569 580.058 37.4016 134.786
"15/18" "15/19" "21/22" "12/16" "28/30" "17/18" "12/12" "11/12" "8/10" "11/13" "6/8" "8/10" "10/12" "15/16" "16/18" "21/23" "13/14" "32.2/32.2" "12/13" "12/13" "11/11" "10/11" "12/14" "5/6" "8/11" "11/11" 0.136986 0.0806531 0.0133507 0.0143431 0.0310026 0.00361818 0.0255708 0.0308922 0.014298 0.0369759 0.061518 0.0146669 0.041323 0.0276706 101.801 6484.88 3.02859 72.2834
"15/18" "15/19" "21/22" "12/16" "28/30" "17/18" "12/12" "11/12" "8/10" "11/13" "5/8" "8/10" "10/12" "15/16" "16/18" "21/23" "13/14" "32.2/32.2" "12/13" "12/13" "11/11" "10/11" "12/14" "6/6" "8/11" "11/11" 0.129421 0.0887469 0.106483 0.0759471 0.0985831 0.0812624 0.110162 0.116859 0.0885998 0.0605471 0.0702122 0.113796 0.114649 0.0821545 302.966 1829.06 9.59324 97.0053
"15/18" "15/19" "21/22" "12/16" "28/30" "17/18" "12/12" "11/12" "8/10" "11/13" "5/8" "8/10" "10/12" "15/16" "16/18" "21/23" "13/14" "32.2/32.2" "12/13" "12/13" "11/11" "10/11" "12/14" "6/6" "8/11" "11/11" 0.0844316 0.105104 0.162336 0.0974852 0.104255 0.0847505 0.153934 0.122566 0.128564 0.179241 0.0816813 0.132674 0.0923165 0.106508 400.091 1858.89 13.6504 107.124
"15/18" "15/19" "21/22" "12/16" "28/30" "17/18" "12/12" "11/12" "8/10" "11/13" "5/8" "8/10" "10/12" "16/18" "16/18" "21/23" "13/14" "32.2/32.2" "12/13" "12/13" "11/11" "10/11" "12/14" "6/6" "8/11" "11/11" 0.330211 0.295946 0.31417 0.344046 0.285822 0.307783 0.279629 0.277578 0.335895 0.366324 0.277367 0.298665 0.285034 0.325134 70.1191 49.2272 65.2099 134.277
"15/18" "15/19" "21/22" "12/13" "28/30" "17/18" "12/12" "11/12" "8/10" "11/13" "5/8" "8/10" "10/12" "15/16" "16/18" "21/23" "14/16" "32.2/32.2" "12/13" "12/13" "11/11" "10/11" "12/14" "6/6" "8/11" "11/11" 0.493033 0.492916 0.412153 0.428072 0.448091 0.455301 0.535409 0.470093 0.439523 0.45983 0.499371 0.485937 0.406942 0.461362 1447.25 62.078 95.5257 111.358
"15/18" "15/19" "22/23" "12/16" "28/30" "17/18" "12/12" "11/12" "8/10" "11/13" "5/8" "8/10" "10/12" "15/16" "16/18" "21/22" "13/14" "32.2/32.2" "12/13" "12/13" "11/11" "10/11" "12/14" "6/6" "8/11" "11/11" 0.0319598 0.0836589 0.0606441 0.0514622 0.0175413 0.0463754 0.0689967 0.0332118 0.0406488 0.0379717 0.0724503 0.0803019 0.0263946 0.0444904 123.368 2162.34 5.53606 98.4199
"15/18" "15/19" "21/22" "12/16" "28/30" "17/18" "12/12" "11/12" "8/10" "13/14" "5/8" "8/10" "10/12" "15/16" "16/18" "21/23" "13/14" "32.2/32.2" "12/13" "12/13" "11/11" "10/11" "11/12" "6/6" "8/11" "11/11" 0.445847 0.447162 0.487143 0.416312 0.514316 0.474699 0.390229 0.400263 0.47917 0.467826 0.47989 0.459458 0.461929 0.473246 523.663 4.6221 97.0754 107.938
"15/18" "15/16" "21/22" "12/16" "28/30" "17/18" "12/12" "11/12" "8/10" "11/13" "5/8" "8/10" "10/12" "15/16" "18/19" "21/23" "13/14" "32.2/32.2" "12/13" "12/13" "11/11" "10/11" "12/14" "6/6" "8/11" "11/11" 0.501277 0.493485 0.474722 0.485448 0.515979 0.453862 0.44402 0.448541 0.461955 0.41296 0.428699 0.411776 0.50619 0.461924 1206.69 41.3926 95.5257 111.109
"15/18" "15/19" "21/22" "12/16" "28/30" "17/18" "12/12" "11/12" "8/10" "11/14" "5/8" "8/10" "10/12" "15/16" "16/18" "21/23" "13/14" "32.2/32.2" "12/13" "12/13" "11/11" "10/11" "12/13" "6/6" "8/11" "11/11" 0.459712 0.500691 0.393628 0.472173 0.402514 0.462453 0.47944 0.472801 0.449183 0.487977 0.436155 0.450499 0.400039 0.447834 4544.55 354.361 93.0182 114.456
"15/18" "15/19" "21/21" "12/16" "28/30" "17/18" "12/12" "11/12" "8/10" "11/13" "5/8" "8/10" "10/12" "15/16" "16/18" "22/23" "13/14" "32.2/32.2" "12/13" "12/13" "11/11" "10/11" "12/14" "6/6" "8/11" "11/11" 0.33146 0.30669 0.357699 0.271802 0.289005 0.284586 0.296885 0.331845 0.29977 0.271976 0.311498 0.322851 0.285297 0.313663 763.492 406.718 62.7024 136.013
"15/18" "15/19" "21/22" "12/16" "28/30" "17/18" "12/12" "11/11" "8/10" "11/13" "5/8" "8/10" "10/12" "15/16" "16/18" "21/23" "13/14" "32.2/32.2" "12/13" "12/13" "12/12" "10/11" "12/14" "6/6" "8/11" "11/11" 0.459599 0.457009 0.423592 0.451082 0.421277 0.495936 0.405558 0.454287 0.480026 0.44354 0.50239 0.420482 0.428594 0.45571 1151.38 60.897 95.5257 113.9
"15/18" "15/19" "21/22" "14/16" "28/30" "17/18" "12/12" "11/12" "8/10" "11/13" "5/8" "8/10" "10/12" "15/16" "16/18" "21/23" "12/13" "32.2/32.2" "12/13" "12/13" "11/11" "10/11" "12/14" "6/6" "8/11" "11/11" 0.0473193 0.0698399 0.0812915 0.0359292 0.0762819 0.0472085 0.078976 0.0697014 0.0608428 0.101584 0.037881 0.0974436 0.0359361 0.0605904 214.821 2047.71 7.08577 95.3554
"15/18" "15/19" "21/22" "12/16" "28/30" "12/13" "12/12" "11/12" "8/10" "11/13" "5/8" "8/10" "10/12" "15/16" "16/18" "21/23" "13/14" "32.2/32.2" "17/18" "12/13" "11/11" "10/11" "12/14" "6/6" "8/11" "11/11" 0.462508 0.468906 0.448276 0.481379 0.430091 0.493545 0.475666 0.451641 0.44755 0.392058 0.473916 0.337869 0.386289 0.439002 7152.23 712.438 90.5107 115.385
"15/18" "15/19" "21/22" "12/16" "28/30" "17/18" "12/12" "11/12" "11/11" "11/13" "5/8" "8/10" "10/12" "15/16" "16/18" "21/23" "13/14" "32.2/32.2" "12/13" "12/13" "11/11" "8/10" "12/14" "6/6" "8/11" "11/11" 0.353487 0.323128 0.318632 0.325223 0.326503 0.270182 0.341388 0.304387 0.339335 0.302601 0.32023 0.34086 0.289848 0.320711 2228.37 1207.44 65.2099 137.001
"15/18" "15/19" "21/22" "12/16" "32.2/32.2" "17/18" "12/12" "11/12" "8/10" "11/13" "5/8" "8/10" "10/12" "15/16" "16/18" "21/23" "13/14" "28/30" "12/13" "12/13" "11/11" "10/11" "12/14" "6/6" "8/11" "11/11" 0.398891 0.426362 0.370087 0.474251 0.382781 0.43657 0.325274 0.388206 0.364835 0.42494 0.365142 0.380415 0.357662 0.384765 2824.91 703.038 79.8889 127.143
"15/18" "15/19" "21/22" "12/16" "28/30" "17/18" "12/12" "11/12" "8/10" "12/14" "5/8" "8/10" "10/12" "15/16" "16/18" "21/23" "13/14" "32.2/32.2" "12/13" "12/13" "11/11" "10/11" "11/13" "6/6" "8/11" "11/11" 0.229691 0.200648 0.208767 0.229333 0.236025 0.230291 0.243315 0.241201 0.236651 0.237041 0.274243 0.228053 0.271028 0.231881 397.219 476.176 41.4587 135.022
"15/18" "15/19" "21/22" "12/16" "28/30" "17/18" "12/12" "11/12" "10/11" "11/13" "5/8" "8/10" "10/12" "15/16" "16/18" "21/23" "13/14" "32.2/32.2" "12/13" "12/13" "11/11" "8/11" "12/14" "6/6" "8/11" "11/11" 0.178928 0.175883 0.153848 0.169878 0.220492 0.19915 0.185805 0.17054 0.191021 0.239111 0.238693 0.16146 0.215826 0.177598 352.377 697.383 29.2872 131.989
"15/18" "15/19" "21/22" "12/16" "28/30" "17/18" "12/12" "11/12" "8/10" "11/13" "5/8" "8/10" "11/12" "15/16" "16/18" "21/23" "13/14" "32.2/32.2" "12/13" "12/13" "11/11" "10/11" "12/14" "6/6" "8/11" "10/11" 0.0608374 0.0736054 0.0848138 0.080845 0.0549759 0.0442159 0.0795463 0.0792762 0.141011 0.0908525 0.0844834 0.0670633 0.0629503 0.0677104 168.215 1491.18 7.08577 84.7936
"15/18" "15/19" "21/22" "12/16" "28/30" "17/18" "12/13" "11/12" "8/10" "11/13" "5/8" "8/10" "10/12" "15/16" "16/18" "21/23" "13/14" "32.2/32.2" "12/13" "12/13" "11/11" "10/11" "12/14" "6/6" "8/11" "11/11" 0.0782881 0.0988855 0.153312 0.0411535 0.102981 0.0436336 0.0344836 0.0267791 0.0573293 0.0411839 0.0553649 0.0406348 0.0431758 0.0353504 40.235 1198.76 3.02859 56.3566
"15/18" "15/19" "21/22" "12/16" "28/30" "17/18" "12/12" "11/12" "8/10" "11/13" "5/8" "8/10" "10/12" "15/16" "16/18" "21/23" "13/14" "32.2/32.2" "12/13" "12/13" "11/11" "10/11" "12/14" "6/6" "8/11" "11/11" 0.168024 0.192184 0.21001 0.210517 0.150432 0.197446 0.172454 0.196694 0.210432 0.227004 0.198514 0.19579 0.217715 0.203696 532.087 834.619 34.8941 133.501
"15/18" "15/19" "21/22" "12/16" "28/30" "17/18" "12/12" "11/12" "11/11" "11/13" "5/8" "8/10" "10/12" "15/16" "16/18" "21/23" "13/14" "32.2/32.2" "12/13" "12/13" "11/11" "8/10" "12/14" "6/6" "8/11" "11/11" 0.420034 0.412705 0.458579 0.432432 0.425414 0.400325 0.395726 0.391989 0.372099 0.427751 0.389928 0.371933 0.370311 0.425064 1733.22 229.782 88.961 119.975
"15/18" "15/19" "21/22" "13/14" "28/30" "17/18" "12/12" "11/11" "8/10" "11/13" "5/8" "8/10" "11/12" "15/16" "16/18" "21/23" "12/16" "32.2/32.2" "12/13" "12/13" "12/12" "10/11" "12/14" "6/6" "10/11" "10/12" 0.461624 0.50268 0.478208 0.499787 0.432767 0.471414 0.49388 0.451399 0.451011 0.507498 0.455425 0.457066 0.556647 0.47022 6365.62 138.27 97.0754 109.245
"15/18" "15/19" "21/22" "12/16" "28/32.2" "17/18" "12/12" "11/11" "8/10" "11/13" "5/8" "8/10" "10/12" "15/16" "16/18" "21/23" "13/14" "28/30" "12/13" "12/13" "12/12" "10/11" "12/14" "6/6" "10/11" "11/11" 0.399199 0.378198 0.426908 0.403771 0.38742 0.386075 0.385252 0.436145 0.308867 0.40342 0.437598 0.37116 0.402125 0.382658 177.404 44.7627 78.3392 125.771
"15/18" "15/19" "21/22" "12/16" "28/30" "17/18" "12/12" "11/11" "8/10" "11/13" "5/8" "8/11" "10/12" "15/16" "16/18" "21/23" "13/14" "32.2/32.2" "12/13" "12/13" "12/12" "10/11" "12/14" "6/6" "10/10" "11/11" 0.0727221 0.0757217 0.0705455 0.0655092 0.0773025 0.0498733 0.0836432 0.059496 0.11792 0.102493 0.0450554 0.0766442 0.087271 0.0624251 61.6879 485.231 7.08577 92.4033
"16/16" "15/19" "21/22" "12/16" "28/30" "17/18" "12/12" "11/11" "8/10" "11/13" "5/8" "8/10" "10/12" "15/18" "16/18" "21/23" "13/14" "32.2/32.2" "12/13" "12/13" "12/12" "10/11" "12/14" "6/6" "8/11" "11/11" 0.439238 0.425795 0.421039 0.304411 0.361856 0.407069 0.375189 0.423822 0.380337 0.409828 0.406798 0.347174 0.369382 0.401572 586.928 106.77 82.3964 122.298
"15/18" "15/19" "21/22" "12/16" "28/32.2" "17/18" "12/12" "11/11" "8/10" "11/13" "5/8" "8/10" "10/12" "15/16" "16/18" "21/23" "13/14" "30/30" "12/13" "12/13" "12/12" "10/11" "12/14" "6/6" "8/11" "11/11" 0.386186 0.454138 0.491374 0.391981 0.395113 0.449238 0.354034 0.423687 0.460728 0.405002 0.428095 0.398476 0.417965 0.427767 1371.71 186.077 88.961 118.667
"15/18" "15/19" "21/22" "12/16" "28/30" "17/18" "12/12" "11/11" "8/10" "12/13" "5/8" "8/10" "10/12" "15/16" "16/18" "21/23" "13/14" "32.2/32.2" "12/13" "12/13" "12/12" "10/11" "11/14" "6/6" "8/11" "11/11" 0.0559421 0.0377253 0.0399087 0.0594362 0.0905784 0.0627345 0.0411301 0.0479908 0.0745942 0.0335223 0.080489 0.0983747 0.0574315 0.0441266 91.7826 1586.54 5.53606 99.2604
"15/18" "15/19" "21/22" "12/16" "28/30" "17/18" "12/12" "11/11" "8/10" "11/13" "5/8" "8/10" "10/12" "15/16" "16/18" "21/23" "13/14" "32.2/32.2" "12/13" "12/13" "12/12" "10/11" "12/14" "6/6" "8/11" "11/11" 0.0588843 0.0291495 0.0200275 0.07316 0.0760612 0.0624978 0.0310031 0.0288526 0.0783901 0.0463539 0.0305587 0.0823972 0.0208865 0.0353396 75.9154 2057.95 3.02859 56.3742
"15/18" "15/19" "21/22" "12/16" "28/30" "12/13" "12/12" "11/11" "8/10" "11/13" "5/8" "8/10" "10/12" "15/16" "16/18" "21/23" "13/14" "32.2/32.2" "17/18" "12/13" "12/12" "10/11" "12/14" "6/6" "8/11" "11/11" 0.158109 0.252207 0.255678 0.267258 0.247941 0.247204 0.259297 0.194005 0.265198 0.18376 0.22721 0.198075 0.247188 0.228388 1115.61 1390.36 39.909 132.455
"15/18" "15/19" "21/22" "12/16" "28/30" "17/18" "12/12" "12/12" "8/10" "11/13" "5/8" "8/10" "10/12" "15/16" "16/18" "21/23" "13/14" "32.2/32.2" "12/13" "12/13" "11/11" "10/11" "12/14" "6/6" "8/11" "11/11" 0.0633379 0.0800458 0.0624361 0.0947254 0.0878361 0.0985299 0.119609 0.0505269 0.0928808 0.107364 0.106328 0.105903 0.141869 0.0796703 25.0933 134.864 9.59324 100.267
"15/18" "15/19" "21/22" "12/16" "28/30" "17/18" "12/12" "11/11" "8/10" "11/13" "5/8" "8/10" "10/12" "15/16" "16/18" "21/23" "13/14" "32.2/32.2" "12/13" "12/13" "12/12" "10/11" "12/14" "5/6" "8/11" "11/11" 0.100331 0.101398 0.154091 0.11595 0.209206 0.0694376 0.110208 0.0908628 0.125387 0.112093 0.0709401 0.0595218 0.125399 0.091552 230.08 1166.2 12.1007 111.15
"15/18" "15/19" "21/22" "12/16" "28/30" "17/18" "12/12" "11/11" "8/10" "11/13" "5/6" "8/10" "10/12" "15/16" "16/18" "21/23" "13/14" "32.2/32.2" "12/13" "12/13" "12/12" "10/11" "12/14" "6/8" "8/11" "11/11" 0.199605 0.247218 0.197232 0.199899 0.218682 0.241919 0.238058 0.225 0.202679 0.238442 0.209681 0.283152 0.226378 0.229874 1421.4 1783.88 41.4587 136.546
"15/18" "15/19" "21/22" "12/16" "28/30" "17/18" "12/12" "12/12" "8/10" "11/13" "5/8" "8/10" "10/12" "15/16" "16/18" "21/23" "13/14" "32.2/32.2" "12/13" "12/13" "11/12" "10/11" "12/14" "6/6" "8/11" "11/11" 0.039369 0.0456161 0.0258031 0.058021 0.0497204 0.0371983 0.0215067 0.0282872 0.0144311 0.0848764 0.0100381 0.0525669 0.0189681 0.025472 4.80383 509.413 3.02859 78.6113
