"15/15" "14/15" "12/14" "17/19" "X/Y" "11/13" "30/30" "14/15" "14/15" "9.3/9.3" "24/24" "14/17" "15/16" "10/11" "17/20" "X/Y" "11/14" "30/30" "12/16" "12/13.2" "9.3/9.3" "20/22" 0.326402 0.36138 0.388694 0.384153 0.406447 0.289712 0.323812 0.394808 0.399916 0.357388 0.395156 0.355008 152.462 55.3767 71.7745 129.586
"15/15" "14/15" "12/14" "19/20" "X/Y" "11/13" "30/30" "14/15" "14/15" "9.3/9.3" "24/24" "14/17" "15/16" "10/11" "17/20" "X/Y" "11/14" "30/30" "12/16" "12/13.2" "9.3/9.3" "20/22" 0.336612 0.334368 0.298325 0.290175 0.268437 0.32567 0.329399 0.332608 0.336287 0.359869 0.330217 0.311927 1021.05 616.349 61.1527 133.689
"15/15" "14/15" "12/14" "19/20" "X/Y" "11/13" "30/30" "14/15" "14/15" "9.3/9.3" "24/24" "14/17" "14/16" "10/11" "17/20" "X/Y" "11/14" "30/30" "12/16" "12/13.2" "9.3/9.3" "20/22" 0.242845 0.196588 0.224264 0.211716 0.175321 0.207146 0.1888 0.19519 0.25414 0.224124 0.195602 0.223465 2004.27 2586.04 39.909 136.208
"15/15" "14/15" "12/14" "19/20" "X/Y" "11/14" "30/30" "14/15" "14/15" "9.3/9.3" "24/24" "14/17" "14/16" "10/11" "17/20" "X/Y" "13/13" "30/30" "12/16" "12/13.2" "9.3/9.3" "20/22" 0.108568 0.123869 0.0669653 0.120554 0.100187 0.104185 0.112071 0.166844 0.0811636 0.101452 0.139993 0.102203 595.973 2538.49 13.6504 112.127
"15/15" "14/15" "12/14" "19/20" "X/Y" "11/13" "30/30" "14/15" "14/15" "9.3/9.3" "24/24" "14/17" "14/16" "10/11" "17/17" "X/Y" "11/14" "30/30" "12/16" "12/13.2" "9.3/9.3" "20/22" 0.185972 0.209971 0.174439 0.200624 0.242532 0.246793 0.148486 0.144426 0.203226 0.147461 0.185647 0.184617 447.686 805.1 30.8369 132.778
"15/15" "14/15" "12/14" "19/20" "X/Y" "11/13" "30/30" "14/15" "14/15" "9.3/9.3" "24/24" "14/17" "14/16" "10/11" "17/17" "X/Y" "11/14" "30/30" "12/16" "12/13.2" "9.3/9.3" "20/22" 0.242327 0.290627 0.259219 0.279232 0.220968 0.301414 0.266248 0.262388 0.281029 0.286092 0.30228 0.258196 1644.51 1470.59 48.0234 136.099
"15/15" "14/14" "12/14" "19/20" "X/Y" "11/13" "30/30" "14/15" "14/15" "9.3/9.3" "24/24" "14/17" "15/16" "10/11" "17/17" "X/Y" "11/14" "30/30" "12/16" "12/13.2" "9.3/9.3" "20/22" 0.0307416 0.0537354 0.0676352 0.0457194 0.086122 0.0459917 0.040586 0.0319273 0.0273598 0.016346 0.0462578 0.0402089 133.638 2721.17 5.53606 109.276
"15/15" "14/15" "12/14" "19/20" "X/Y" "11/13" "30/30" "14/15" "14/15" "9.3/9.3" "24/24" "14/17" "15/16" "10/11" "17/17" "X/Y" "11/14" "30/30" "12/16" "12/13.2" "9.3/9.3" "20/22" 0.463251 0.477018 0.44191 0.460558 0.444678 0.402072 0.495826 0.384684 0.45357 0.499409 0.504527 0.446474 862.954 70.384 93.0182 115.082
"15/17" "14/15" "12/14" "19/20" "X/Y" "11/13" "30/30" "14/15" "14/15" "9.3/9.3" "24/24" "14/17" "15/16" "10/11" "17/17" "X/Y" "11/14" "30/30" "12/16" "12/13.2" "9.3/9.3" "20/22" 0.271404 0.291752 0.216733 0.242233 0.256679 0.269954 0.237562 0.304343 0.25249 0.250923 0.210096 0.250945 366.729 341.755 45.5159 133.877
"15/15" "14/15" "12/14" "19/20" "X/Y" "11/13" "30/30" "14/15" "14/15" "9.3/9.3" "24/24" "14/17" "15/16" "10/11" "17/17" "X/Y" "11/14" "30/30" "12/16" "12/13.2" "9.3/9.3" "20/22" 0.110427 0.114677 0.168665 0.134976 0.0515501 0.0682947 0.124901 0.0778985 0.138409 0.10622 0.0983611 0.107169 195.867 909.84 13.6504 106.391
