"16/17" "17/18" "9/11" "17/20" "X/X" "10/14" "30/30" "12/17" "13/14" "6/8" "20/20" "18/18" "15/17" "12/13" "22/23" "X/Y" "10/13" "29/30" "15/19" "14/15" "7/9.3" "22/25" 0.13367 0.108339 0.106398 0.1021 0.118922 0.131177 0.137925 0.127774 0.15046 0.11651 0.143866 0.116527 315.773 1216.77 15.0414 107.458
"16/17" "17/18" "9/11" "17/20" "X/X" "10/14" "30/30" "12/17" "13/14" "6/8" "20/20" "18/18" "15/17" "12/13" "22/23" "X/Y" "10/13" "29/30" "15/19" "14/15" "7/9.3" "22/25" 0.138389 0.164314 0.124899 0.153699 0.153262 0.167881 0.168131 0.219617 0.202669 0.172172 0.151566 0.172136 287.93 555.583 28.1829 131.733
"16/17" "17/18" "9/11" "17/20" "X/X" "10/14" "30/30" "12/17" "13/14" "6/8" "20/20" "18/18" "15/17" "12/13" "22/23" "X/Y" "10/13" "29/30" "15/19" "14/15" "7/9.3" "22/25" 0.155756 0.132825 0.139815 0.0994193 0.138916 0.16772 0.160838 0.120482 0.20877 0.151996 0.193762 0.153665 1640.14 4019.45 22.6659 120.328
"16/17" "17/18" "9/11" "17/20" "X/X" "10/14" "30/30" "12/17" "13/14" "6/8" "20/20" "18/18" "15/17" "12/13" "22/23" "X/Y" "10/13" "29/30" "15/19" "14/15" "7/9.3" "22/25" 0.113716 0.117238 0.156552 0.143666 0.120868 0.179061 0.0993479 0.174861 0.138295 0.178603 0.151182 0.147711 420.598 991.919 22.6659 126.011
"16/17" "17/18" "9/11" "17/20" "X/X" "10/14" "30/30" "12/17" "13/14" "6/8" "20/20" "18/18" "15/17" "12/13" "22/23" "X/Y" "10/13" "29/30" "15/19" "14/15" "7/9.3" "22/25" 0.138088 0.208104 0.164359 0.184002 0.142094 0.203674 0.204837 0.16863 0.134337 0.202349 0.200765 0.171352 1213.74 2392.86 26.0756 122.264
"16/17" "17/18" "9/11" "17/20" "X/X" "10/14" "30/30" "12/17" "13/14" "6/8" "20/20" "18/18" "15/17" "12/13" "22/23" "X/Y" "10/13" "29/30" "15/19" "14/15" "7/9.3" "22/25" 0.151558 0.153995 0.135235 0.135063 0.116143 0.221775 0.150057 0.174024 0.153558 0.215182 0.190571 0.177385 333.614 655.915 28.1829 127.06
"16/17" "17/18" "9/11" "17/20" "X/X" "10/14" "30/30" "12/17" "13/14" "6/8" "20/20" "18/18" "15/17" "12/13" "22/23" "X/Y" "10/13" "29/30" "15/19" "14/15" "7/9.3" "22/25" 0.119166 0.1988 0.129289 0.146073 0.166855 0.183031 0.167677 0.15479 0.161966 0.189837 0.221382 0.162358 873.608 1874.83 24.7732 123.651
"16/17" "17/18" "9/11" "17/20" "X/X" "10/14" "30/30" "12/17" "13/14" "6/8" "20/20" "18/18" "15/17" "12/13" "22/23" "X/Y" "10/13" "29/30" "15/19" "14/15" "7/9.3" "22/25" 0.501144 0.476484 0.530631 0.534258 0.4987 0.504512 0.476236 0.517698 0.512874 0.521688 0.498881 0.48 6.65841 0.019763 98.2951 106.403
"16/17" "17/18" "9/11" "17/20" "X/X" "10/14" "30/30" "12/17" "13/14" "6/8" "20/25" "18/18" "15/17" "12/13" "22/23" "X/Y" "10/13" "29/30" "15/19" "14/15" "7/9.3" "20/22" 0.109162 0.0810531 0.0627536 0.13804 0.106451 0.106718 0.0645866 0.0818397 0.0427827 0.0579121 0.0818003 0.07668 830.759 6177.55 8.22195 87.9611
"16/17" "17/18" "9/11" "17/20" "X/X" "10/14" "30/30" "12/17" "13/14" "6/8" "20/25" "17/18" "15/17" "12/13" "22/23" "X/Y" "10/13" "29/30" "15/19" "14/15" "7/9.3" "20/22" 0.186338 0.179566 0.163514 0.213639 0.221952 0.13645 0.157653 0.119379 0.201277 0.216941 0.184445 0.184807 979.42 1807.82 29.4853 126.65
