"16/17" "17/18" "9/11" "17/20" "X/X" "10/14" "30/30" "12/17" "13/14" "6/8" "20/20" "17/18" "15/18" "12/13" "22/23" "X/Y" "10/13" "29/30" "15/19" "13/15" "7/9.3" "22/25" 0.395077 0.335511 0.390091 0.430118 0.370511 0.392345 0.385753 0.329902 0.369326 0.332342 0.365609 0.368156 1253.53 399.516 75.8317 129.429
"16/17" "17/18" "9/11" "17/20" "X/Y" "10/14" "30/30" "12/17" "13/14" "6/8" "20/20" "17/18" "15/18" "12/13" "22/23" "X/X" "10/13" "29/30" "15/19" "14/15" "7/9.3" "22/25" 0.183003 0.237216 0.175746 0.177474 0.224388 0.229518 0.149954 0.156262 0.217929 0.207772 0.174804 0.19048 762.787 1322.94 30.8369 127.803
"16/17" "17/18" "9/11" "17/20" "X/X" "10/14" "30/30" "12/17" "13/14" "8/9.3" "20/20" "17/18" "15/18" "12/13" "22/23" "X/Y" "10/13" "29/30" "15/19" "14/15" "6/7" "22/25" 0.0593408 0.135558 0.0608172 0.0904925 0.0677046 0.0365773 0.0195306 0.0335172 0.0705452 0.0724745 0.0637276 0.0606669 232.386 2351.58 7.08577 95.2287
"16/17" "17/18" "9/11" "17/20" "X/X" "10/14" "30/30" "12/17" "13/14" "7/8" "20/20" "16/18" "15/18" "12/13" "22/23" "X/Y" "10/13" "29/30" "15/19" "14/15" "6/9.3" "22/25" 0.239761 0.24188 0.258992 0.201371 0.246374 0.262074 0.214633 0.202425 0.267408 0.195192 0.181589 0.213078 211.217 295.245 37.4016 135.435
"16/17" "17/18" "9/11" "17/20" "X/X" "10/14" "30/30" "12/17" "13/14" "6/7" "20/20" "16/18" "15/18" "12/13" "22/23" "X/Y" "10/13" "29/30" "15/19" "14/15" "8/9.3" "22/25" 0.458675 0.403741 0.458987 0.438859 0.443745 0.43051 0.437505 0.394006 0.415676 0.452358 0.423227 0.444179 1232.66 102.799 93.0182 116.147
"16/17" "17/18" "9/11" "17/20" "X/X" "10/14" "30/30" "12/17" "13/14" "6/8" "20/20" "16/18" "15/18" "12/13" "22/23" "X/Y" "10/13" "29/30" "15/19" "14/15" "7/9.3" "22/25" 0.164563 0.165112 0.153419 0.168978 0.129034 0.162042 0.17225 0.184469 0.20728 0.238753 0.200802 0.169797 1272.64 2757.9 26.7797 127.047
"16/17" "17/18" "9/11" "17/20" "X/X" "10/14" "29/30" "12/17" "13/14" "6/8" "20/20" "16/18" "15/18" "12/13" "22/23" "X/Y" "10/13" "29/29" "15/19" "14/15" "7/9.3" "22/25" 0.482273 0.409875 0.479399 0.471304 0.436853 0.488323 0.488669 0.49623 0.485098 0.480042 0.394733 0.467109 687.526 24.8733 97.0754 110.606
"16/17" "17/18" "9/11" "17/20" "X/X" "10/14" "30/30" "12/17" "13/14" "6/8" "20/20" "16/18" "15/18" "12/13" "22/23" "X/Y" "10/13" "29/29" "15/19" "14/15" "7/9.3" "22/25" 0.168802 0.156922 0.107415 0.129875 0.229954 0.171682 0.159456 0.261911 0.154958 0.165567 0.166924 0.152688 659.338 1546.34 22.7225 121.545
"16/17" "17/18" "9/11" "17/20" "X/Y" "10/14" "30/30" "12/17" "13/14" "6/8" "20/20" "17/18" "15/18" "12/13" "22/23" "X/Y" "10/13" "29/30" "15/19" "14/15" "7/9.3" "22/25" 0.15513 0.153578 0.143702 0.145833 0.221871 0.158469 0.157192 0.189267 0.199715 0.171729 0.20163 0.158877 1374.1 3033.56 24.2723 124.208
"16/17" "17/18" "9/12" "17/20" "X/X" "10/14" "30/30" "12/17" "13/14" "6/8" "20/20" "17/18" "15/17" "11/13" "22/23" "X/Y" "10/13" "29/30" "15/19" "14/15" "7/9.3" "22/25" 0.294368 0.359132 0.325851 0.287415 0.360141 0.3084 0.301181 0.354405 0.285713 0.320227 0.34972 0.331726 546.616 287.192 67.7174 135.405
"16/17" "17/18" "9/11" "17/23" "X/X" "10/14" "30/30" "12/17" "13/14" "6/8" "20/20" "17/18" "15/17" "12/13" "20/22" "X/Y" "10/13" "29/30" "15/19" "14/15" "7/9.3" "22/25" 0.0708714 0.109298 0.132293 0.0945815 0.0680893 0.116399 0.0678934 0.0543373 0.124108 0.129019 0.114751 0.0829185 307.552 1917.76 9.59324 96.0416
"16/17" "17/18" "9/11" "20/23" "X/X" "10/14" "30/30" "12/17" "13/14" "6/8" "20/20" "17/18" "15/17" "12/13" "17/22" "X/Y" "10/13" "29/30" "15/19" "14/15" "7/9.3" "22/25" 0.143664 0.209014 0.22085 0.179747 0.175775 0.219977 0.171106 0.152381 0.131974 0.21117 0.208121 0.185522 359.114 557.802 30.8369 131.99
"16/17" "17/18" "9/11" "17/20" "X/X" "10/14" "30/30" "12/17" "13/14" "6/8" "25/25" "17/18" "15/17" "12/13" "22/23" "X/Y" "10/13" "29/30" "15/19" "14/15" "7/9.3" "20/22" 0.414654 0.298201 0.380445 0.359423 0.389904 0.367002 0.34632 0.354283 0.389745 0.405388 0.392307 0.371545 1115.98 373.766 75.8317 127.575
"16/17" "17/18" "9/11" "17/20" "X/X" "10/14" "30/30" "12/17" "13/14" "6/8" "20/20" "17/18" "15/17" "12/13" "22/23" "X/Y" "13/14" "29/30" "15/19" "14/15" "7/9.3" "22/25" 0.142736 0.0606652 0.088274 0.144061 0.0928383 0.0764042 0.0607537 0.167164 0.11463 0.143658 0.164994 0.09123 92.073 464.94 12.1007 111.578
"16/18" "17/18" "9/11" "17/20" "X/X" "10/14" "30/30" "12/17" "13/14" "6/8" "20/20" "16/17" "15/17" "12/13" "22/23" "X/Y" "10/13" "29/30" "15/19" "14/15" "7/9.3" "22/25" 0.225248 0.240806 0.170147 0.251637 0.184757 0.193439 0.210822 0.252771 0.261987 0.217222 0.213736 0.199632 1056.52 1720.01 33.3444 130.676
"16/17" "17/18" "11/13" "17/20" "X/X" "10/14" "30/30" "12/17" "13/14" "6/8" "20/20" "17/18" "15/17" "9/12" "22/23" "X/Y" "10/13" "29/30" "15/19" "14/15" "7/9.3" "22/25" 0.0408532 0.0682137 0.0828147 0.0669467 0.0524507 0.104987 0.0953523 0.0960348 0.0575072 0.0940736 0.064833 0.0713308 114.657 1027.39 7.08577 80.2318
"16/17" "17/18" "9/11" "17/20" "X/X" "10/14" "30/30" "17/19" "13/14" "6/8" "20/20" "17/18" "15/17" "12/13" "22/23" "X/Y" "10/13" "29/30" "12/15" "14/15" "7/9.3" "22/25" 0.177302 0.135697 0.235029 0.167049 0.178738 0.217727 0.170225 0.259859 0.191182 0.15123 0.203972 0.184993 789.36 1355.9 30.8369 132.45
"16/17" "17/18" "9/11" "17/20" "X/X" "10/14" "29/30" "12/17" "13/14" "6/8" "20/20" "17/18" "15/17" "12/13" "22/23" "X/Y" "10/13" "30/30" "15/19" "14/15" "7/9.3" "22/25" 0.240229 0.279542 0.279419 0.286629 0.265668 0.264097 0.278735 0.294579 0.310995 0.30589 0.349169 0.299524 2439.43 1589.31 58.6452 135.811
"16/17" "18/18" "9/11" "17/20" "X/X" "10/14" "30/30" "12/17" "13/14" "6/8" "20/20" "17/18" "15/17" "12/13" "22/23" "X/Y" "10/13" "29/30" "15/19" "14/15" "7/9.3" "22/25" 0.4334 0.572915 0.451706 0.478305 0.521036 0.475831 0.463784 0.413872 0.416862 0.451452 0.459949 0.469516 5974.27 148.328 97.0754 109.551
"16/17" "17/18" "9/11" "17/20" "X/X" "10/13" "30/30" "12/17" "13/14" "6/8" "20/20" "17/18" "15/17" "12/13" "22/23" "X/Y" "14/14" "29/30" "15/19" "14/15" "7/9.3" "22/25" 0.0902162 0.057318 0.10248 0.108254 0.0745555 0.136636 0.0851127 0.115726 0.132423 0.0772791 0.082892 0.0996969 737.527 3408.43 12.1007 101.244
"16/17" "17/18" "9/11" "17/20" "X/X" "10/14" "29/29" "12/17" "13/14" "6/8" "20/20" "17/18" "15/17" "12/13" "22/23" "X/Y" "10/13" "29/30" "15/19" "14/15" "7/9.3" "22/25" 0.295771 0.307201 0.215562 0.286529 0.203625 0.289308 0.24183 0.242198 0.245091 0.185552 0.227693 0.261645 224.985 210.521 48.0234 133.699
"16/17" "17/18" "9/11" "17/20" "X/X" "10/10" "30/30" "12/17" "13/14" "6/8" "20/20" "17/18" "15/17" "12/13" "22/23" "X/Y" "13/14" "29/30" "15/19" "14/15" "7/9.3" "22/25" 0.448511 0.464171 0.486762 0.450551 0.394027 0.446167 0.467658 0.390545 0.436462 0.443042 0.425649 0.454155 2410.86 177.673 93.0182 111.596
"16/17" "17/18" "9/11" "17/20" "X/X" "10/13" "30/30" "12/17" "13/14" "6/8" "20/20" "17/18" "15/17" "12/13" "22/23" "X/Y" "14/14" "29/30" "15/19" "14/15" "7/9.3" "22/25" 0.152792 0.0656444 0.0719073 0.155623 0.162532 0.109186 0.0753444 0.114764 0.0977309 0.0878625 0.101533 0.089112 151.002 981.701 12.1007 114.47
"16/17" "17/18" "9/12" "17/20" "X/X" "10/14" "30/30" "12/17" "13/14" "6/8" "20/20" "17/18" "15/17" "11/13" "22/23" "X/Y" "13/14" "29/29" "15/19" "14/15" "7/9.3" "22/25" 0.388227 0.388231 0.3723 0.315727 0.306036 0.360696 0.357791 0.31648 0.380476 0.350226 0.329216 0.329508 990.532 549.978 65.2099 131.656
"16/17" "17/18" "9/11" "17/20" "X/X" "10/14" "30/30" "12/17" "13/14" "6/8" "20/25" "17/18" "15/17" "12/13" "22/23" "X/Y" "10/13" "29/29" "15/19" "14/15" "7/9.3" "20/22" 0.0337572 0.106037 0.0112079 0.0347814 0.0595712 0.033188 0.0435993 0.104198 0.0103537 0.0304779 0.106369 0.0379141 23.745 485.845 3.02859 52.4763
"16/17" "17/18" "9/11" "17/20" "X/X" "10/14" "30/30" "12/17" "13/14" "6/8" "20/20" "17/18" "15/17" "12/13" "22/23" "X/Y" "10/13" "29/30" "15/19" "14/15" "7/9.3" "22/25" 0.056613 0.142618 0.0468371 0.07722 0.0661121 0.0987699 0.0461023 0.0535836 0.0582402 0.0524899 0.0327099 0.060247 92.0661 924.989 7.08577 95.9278
"16/17" "17/18" "9/13" "17/20" "X/X" "10/14" "30/30" "12/17" "13/14" "6/8" "20/20" "18/18" "15/17" "11/12" "22/23" "X/Y" "10/13" "29/30" "15/19" "14/15" "7/9.3" "22/25" 0.45796 0.462141 0.419188 0.439621 0.396509 0.470966 0.52134 0.408533 0.43966 0.455251 0.508777 0.446395 3244.33 240.891 93.0182 115.118
"16/17" "17/18" "9/11" "17/20" "X/X" "10/14" "30/30" "12/17" "13/14" "6/8" "20/20" "18/18" "15/17" "12/13" "22/23" "X/Y" "10/13" "29/30" "15/19" "15/15" "7/9.3" "22/25" 0.230518 0.083251 0.196862 0.112938 0.157385 0.161538 0.176182 0.11246 0.10845 0.167341 0.121975 0.140602 918.469 2544.98 20.2151 118.447
"16/17" "17/18" "9/11" "17/20" "X/Y" "10/14" "30/30" "12/17" "13/14" "6/8" "20/20" "18/18" "15/17" "12/13" "22/23" "X/X" "10/13" "29/30" "15/19" "14/15" "7/9.3" "22/25" 0.228315 0.248095 0.247665 0.277261 0.211912 0.248471 0.288747 0.249967 0.22748 0.249767 0.277292 0.247027 592.871 531.809 45.5159 136.691
"16/17" "17/17" "9/11" "17/20" "X/X" "10/14" "30/30" "12/17" "13/14" "6/8" "20/20" "18/18" "15/18" "12/13" "22/23" "X/Y" "10/13" "29/30" "15/19" "14/15" "7/9.3" "22/25" 0.206738 0.198206 0.196776 0.274584 0.227108 0.198962 0.233302 0.234235 0.19966 0.22399 0.270043 0.218957 1488.15 1990.02 37.4016 130.849
"16/17" "17/18" "9/11" "17/20" "X/X" "10/14" "29/29" "12/17" "13/14" "6/8" "20/20" "18/18" "15/17" "12/13" "22/23" "X/Y" "10/13" "30/30" "15/19" "14/15" "7/9.3" "22/25" 0.338253 0.412804 0.275341 0.26408 0.316153 0.35754 0.31681 0.360933 0.360809 0.316574 0.303143 0.306148 431.583 250.391 61.1527 137.33
"16/17" "17/18" "9/11" "17/20" "X/X" "10/14" "30/30" "12/17" "13/14" "6/8" "20/20" "18/18" "15/17" "12/13" "22/23" "X/Y" "13/14" "29/30" "15/19" "14/15" "7/9.3" "22/25" 0.259255 0.341995 0.319994 0.315489 0.288589 0.364058 0.297852 0.343053 0.298947 0.369879 0.301128 0.316335 2672.43 1478.58 62.7024 134.351
"16/17" "17/18" "9/11" "17/20" "X/X" "10/14" "30/30" "12/17" "13/14" "6/8" "22/22" "18/18" "15/17" "12/13" "22/23" "X/Y" "10/13" "29/30" "15/19" "14/15" "7/9.3" "20/25" 0.299299 0.257249 0.304354 0.291915 0.265183 0.302157 0.256235 0.350218 0.352808 0.323051 0.367667 0.319499 1488.16 799.175 62.7024 132.42
"16/18" "17/18" "9/11" "17/20" "X/X" "10/14" "30/30" "12/17" "13/14" "6/8" "20/20" "17/17" "15/17" "12/13" "22/23" "X/Y" "10/13" "29/30" "15/19" "14/15" "7/9.3" "22/25" 0.491592 0.480875 0.437724 0.445224 0.413036 0.446074 0.426385 0.424826 0.505483 0.406644 0.481815 0.442475 4183.52 352.01 93.0182 116.944
"16/17" "17/18" "9/11" "17/20" "X/X" "10/14" "30/30" "12/17" "13/14" "6/8" "20/20" "18/18" "15/17" "12/13" "22/23" "X/Y" "13/13" "29/30" "15/19" "14/15" "7/9.3" "22/25" 0.443153 0.456279 0.455372 0.484497 0.477158 0.476741 0.491761 0.462792 0.489104 0.440573 0.449848 0.463651 3088.72 128.001 95.5257 110.347
"16/17" "17/18" "9/11" "17/20" "X/X" "10/14" "30/30" "12/17" "13/14" "6/8" "20/22" "18/18" "15/17" "12/13" "22/23" "X/Y" "10/13" "29/30" "15/19" "14/15" "7/9.3" "22/25" 0.483756 0.434648 0.439729 0.466553 0.462135 0.437222 0.454954 0.430314 0.471271 0.477617 0.456255 0.459214 1065.28 49.2045 95.5257 112.317
"16/17" "17/18" "9/11" "17/23" "X/X" "10/14" "30/30" "12/17" "13/14" "6/8" "20/20" "18/18" "15/17" "12/13" "20/22" "X/Y" "10/13" "29/30" "15/19" "14/15" "7/9.3" "22/25" 0.316958 0.358621 0.404498 0.399577 0.400425 0.369431 0.395449 0.394157 0.390015 0.391862 0.359327 0.367705 1210.42 398.674 75.8317 129.679
"16/17" "17/18" "9/11" "17/20" "X/X" "10/14" "30/30" "12/17" "13/14" "8/9.3" "20/20" "18/18" "15/17" "12/13" "22/23" "X/Y" "10/13" "29/30" "15/19" "14/15" "6/7" "22/25" 0.079577 0.125662 0.101183 0.154572 0.0763841 0.146976 0.123594 0.0826603 0.0914057 0.153082 0.134359 0.0895744 156.938 980.012 12.1007 113.827
"16/17" "17/18" "9/11" "17/20" "X/X" "10/14" "30/30" "12/15" "13/14" "6/8" "20/20" "18/18" "15/17" "12/13" "22/23" "X/Y" "10/13" "29/30" "17/19" "14/15" "7/9.3" "22/25" 0.235639 0.236535 0.194397 0.231486 0.275793 0.228432 0.195535 0.198342 0.20438 0.233288 0.199553 0.2157 797.076 949.997 37.4016 133.359
"16/17" "17/18" "9/11" "17/20" "X/Y" "10/14" "30/30" "12/17" "13/14" "6/8" "20/20" "18/18" "15/17" "12/13" "22/23" "X/Y" "10/13" "29/30" "15/19" "14/15" "7/9.3" "22/25" 0.351931 0.29451 0.374229 0.341964 0.410375 0.339377 0.377245 0.333211 0.324189 0.313413 0.334172 0.347184 1593.97 649.262 71.7745 134.079
"16/17" "17/18" "9/11" "17/20" "X/X" "10/14" "30/30" "12/17" "13/14" "6/9.3" "20/20" "18/18" "15/17" "12/13" "22/23" "X/Y" "10/13" "29/30" "15/19" "14/15" "7/8" "22/25" 0.456191 0.513242 0.457462 0.453133 0.499289 0.460806 0.451619 0.479615 0.480342 0.455644 0.479303 0.464132 4025.5 157.769 95.5257 110.135
"16/17" "17/18" "9/11" "17/20" "X/X" "10/14" "30/30" "12/17" "13/14" "6/8" "20/20" "17/18" "15/17" "12/13" "22/23" "X/Y" "10/13" "29/30" "15/19" "14/15" "7/9.3" "22/25" 0.0274754 0.0811023 0.0794572 0.0669569 0.0516175 0.0739405 0.0335082 0.0259566 0.00949245 0.0192283 0.0375706 0.0310364 8.54942 500.973 3.02859 64.333
"16/17" "17/18" "9/11" "17/20" "X/X" "10/14" "30/30" "12/17" "13/15" "6/8" "20/20" "18/18" "15/17" "12/13" "22/23" "X/Y" "10/13" "29/30" "15/19" "13/14" "7/9.3" "22/25" 0.464387 0.496968 0.515949 0.5541 0.439018 0.445753 0.494358 0.420195 0.483748 0.4578 0.474788 0.470873 8400.71 156.494 97.0754 108.961
"16/17" "17/18" "9/11" "17/20" "X/X" "10/14" "29/30" "12/17" "13/14" "6/8" "20/20" "18/18" "15/17" "12/13" "22/23" "X/Y" "10/13" "29/30" "15/19" "14/15" "7/9.3" "22/25" 0.28995 0.337472 0.300992 0.300416 0.286256 0.351494 0.341903 0.281575 0.353147 0.263352 0.34618 0.317798 2596.73 1408.68 62.7024 133.454
"16/17" "17/18" "9/11" "17/20" "X/X" "10/14" "30/30" "12/17" "13/14" "6/8" "20/20" "18/18" "15/17" "12/13" "22/23" "X/Y" "10/13" "29/30" "15/19" "14/15" "7/9.3" "22/25" 0.13774 0.109095 0.10234 0.121006 0.099995 0.0753805 0.133036 0.0982573 0.166685 0.1514 0.112673 0.112987 165.058 593.963 16.1579 119.998
"16/17" "17/18" "9/11" "17/20" "X/X" "10/14" "30/30" "12/17" "13/14" "6/8" "20/20" "18/18" "15/17" "12/13" "22/23" "X/Y" "10/13" "29/30" "15/19" "14/15" "7/9.3" "22/25" 0.23818 0.24408 0.214687 0.214745 0.152111 0.312982 0.211725 0.180656 0.191843 0.173108 0.212934 0.208166 251.05 384.989 34.8941 129.929
"16/18" "17/18" "9/11" "17/20" "X/X" "10/14" "30/30" "12/17" "13/14" "6/8" "20/20" "16/17" "15/17" "12/13" "22/23" "X/Y" "10/13" "29/30" "15/19" "14/15" "7/9.3" "22/25" 0.337374 0.326832 0.347943 0.321794 0.357575 0.301779 0.289064 0.304323 0.34665 0.247965 0.278685 0.312483 1019.93 565.066 61.1527 133.347
"16/17" "15/17" "9/11" "17/20" "X/X" "10/14" "30/30" "12/17" "13/14" "6/8" "20/20" "18/18" "15/18" "12/13" "22/23" "X/Y" "10/13" "29/30" "15/19" "14/15" "7/9.3" "22/25" 0.455141 0.477191 0.508619 0.439052 0.45339 0.480447 0.469457 0.458651 0.481936 0.409427 0.418922 0.445434 1882.3 139.032 93.0182 115.563
"16/17" "17/18" "9/11" "17/20" "X/X" "10/14" "30/30" "12/17" "13/14" "6/8" "20/20" "18/18" "15/17" "12/13" "22/23" "X/Y" "10/13" "29/30" "15/19" "14/15" "7/9.3" "22/25" 0.247343 0.255666 0.247736 0.235523 0.205356 0.240045 0.245307 0.265714 0.235157 0.209427 0.257094 0.228376 1786.88 2214.38 39.909 132.464
"18/18" "17/18" "9/11" "17/20" "X/X" "10/14" "30/30" "12/17" "13/14" "6/8" "20/20" "16/17" "15/17" "12/13" "22/23" "X/Y" "10/13" "29/30" "15/19" "14/15" "7/9.3" "22/25" 0.0609878 0.0956536 0.0516153 0.0386937 0.0465503 0.0216991 0.044213 0.0247748 0.0646311 0.03103 0.0320587 0.0452421 87.0775 1532.76 5.53606 96.726
"16/17" "17/18" "9/11" "17/20" "X/X" "10/14" "30/30" "12/17" "15/15" "6/8" "20/20" "16/18" "15/18" "12/13" "22/23" "X/Y" "13/13" "29/30" "15/19" "13/14" "7/9.3" "22/25" 0.319609 0.390515 0.268799 0.372164 0.263539 0.317476 0.363997 0.341274 0.347893 0.314073 0.311034 0.344164 1507.81 693.583 69.2671 131.089
"16/17" "17/18" "9/11" "17/20" "X/X" "10/14" "30/30" "12/17" "13/14" "6/8" "20/20" "16/18" "15/18" "12/13" "22/23" "X/Y" "13/13" "29/30" "15/19" "14/15" "7/9.3" "22/25" 0.222081 0.216838 0.227888 0.164943 0.311939 0.232404 0.211195 0.23422 0.263139 0.25483 0.236684 0.22313 564.421 703.653 39.909 136.469
"16/17" "17/18" "12/13" "17/20" "X/X" "10/14" "30/30" "12/17" "13/14" "6/8" "20/20" "16/18" "15/18" "9/11" "22/23" "X/Y" "13/13" "29/30" "15/19" "14/15" "7/9.3" "22/25" 0.262196 0.378483 0.396576 0.300795 0.317365 0.334556 0.416319 0.291684 0.359952 0.283729 0.322209 0.326761 840.186 461.583 65.2099 133.294
"16/17" "17/18" "9/11" "17/23" "X/X" "10/14" "30/30" "12/17" "13/14" "6/8" "20/20" "16/18" "15/18" "12/13" "20/22" "X/Y" "13/13" "29/30" "15/19" "14/15" "7/9.3" "22/25" 0.118882 0.200095 0.117354 0.125265 0.199169 0.15565 0.130047 0.175159 0.119498 0.0973227 0.1314 0.145138 120.51 276.449 20.2151 114.177
"16/17" "17/18" "9/11" "17/20" "X/X" "10/14" "30/30" "12/17" "14/14" "6/8" "20/20" "16/18" "15/18" "12/13" "22/23" "X/Y" "13/13" "29/30" "15/19" "13/15" "7/9.3" "22/25" 0.281053 0.362606 0.362156 0.302855 0.372247 0.273635 0.344325 0.371922 0.35063 0.318304 0.309608 0.342334 752.484 323.236 69.2671 132.149
"17/18" "17/18" "9/11" "17/20" "X/X" "10/14" "30/30" "12/17" "13/14" "6/8" "20/20" "16/18" "15/18" "12/13" "22/23" "X/Y" "13/13" "29/30" "15/19" "14/15" "7/9.3" "22/25" 0.35303 0.362081 0.34909 0.364727 0.393144 0.316477 0.363386 0.284336 0.349068 0.374475 0.374438 0.351301 1194.92 496.735 71.7745 131.69
"16/17" "17/18" "9/11" "17/20" "X/Y" "10/14" "30/30" "12/17" "13/14" "6/8" "20/20" "16/18" "15/18" "12/13" "22/23" "X/X" "13/13" "29/30" "15/19" "14/15" "7/9.3" "22/25" 0.221427 0.178025 0.188835 0.177474 0.176086 0.104974 0.220352 0.127714 0.174824 0.156608 0.185091 0.167946 344.751 713.068 26.7797 128.721
"16/17" "17/18" "9/11" "17/20" "X/X" "10/14" "30/30" "12/17" "14/14" "6/8" "20/20" "16/18" "15/18" "12/13" "22/23" "X/Y" "13/13" "29/30" "15/19" "13/15" "7/9.3" "22/25" 0.120369 0.107771 0.179954 0.108156 0.197909 0.155331 0.123279 0.0976587 0.133673 0.164708 0.126477 0.144554 1303.91 3541.75 20.2151 114.712
"16/17" "17/18" "9/11" "17/20" "X/Y" "10/14" "30/30" "12/17" "13/14" "6/8" "20/20" "16/18" "15/18" "12/13" "22/23" "X/Y" "13/13" "29/30" "15/19" "14/15" "7/9.3" "22/25" 0.296597 0.402497 0.310134 0.334829 0.319048 0.356757 0.347136 0.249018 0.328898 0.32444 0.255042 0.307861 777.192 462.566 61.1527 136.237
"16/17" "17/18" "9/11" "17/20" "X/X" "10/14" "30/30" "12/17" "13/14" "6/8" "20/20" "16/18" "15/18" "12/13" "22/23" "X/Y" "13/13" "29/30" "15/19" "14/15" "7/9.3" "22/25" 0.216016 0.185306 0.233383 0.200897 0.158178 0.231492 0.201731 0.20988 0.243968 0.20793 0.15012 0.211632 2631.6 3705.16 37.4016 136.603
"16/17" "17/18" "9/11" "17/20" "X/X" "10/14" "30/30" "12/17" "13/14" "7/9.3" "20/20" "16/18" "15/18" "12/13" "22/23" "X/Y" "13/13" "29/30" "15/19" "14/15" "6/8" "22/25" 0.0642607 0.0502556 0.0478321 0.0627471 0.107288 0.0853588 0.0942277 0.0676298 0.0627661 0.077508 0.0691236 0.0568372 111.834 1310.09 7.08577 101.988
"16/17" "15/17" "9/11" "17/20" "X/X" "10/14" "30/30" "12/17" "13/14" "6/8" "20/20" "16/18" "15/18" "12/13" "22/23" "X/Y" "13/13" "29/30" "15/19" "14/15" "7/9.3" "22/25" 0.260371 0.236827 0.269106 0.284668 0.224594 0.314865 0.272644 0.208634 0.276722 0.312073 0.287148 0.262762 873.454 769.721 48.0234 132.935
"17/18" "17/18" "9/11" "17/20" "X/X" "10/14" "30/30" "12/17" "13/14" "6/8" "20/20" "16/16" "15/18" "12/13" "22/23" "X/Y" "13/13" "29/30" "15/19" "14/15" "7/9.3" "22/25" 0.429997 0.408065 0.438794 0.402127 0.427221 0.412637 0.427924 0.401445 0.392073 0.363691 0.433797 0.412926 1583.52 241.673 86.4535 122.493
"16/17" "17/18" "11/13" "17/20" "X/X" "10/14" "30/30" "12/17" "13/14" "6/8" "20/20" "16/18" "15/18" "9/12" "22/23" "X/Y" "13/13" "29/30" "15/19" "14/15" "7/9.3" "22/25" 0.17093 0.126209 0.208358 0.168914 0.174608 0.156692 0.169628 0.166262 0.167855 0.192383 0.149252 0.173559 472.97 908.576 26.7797 123.756
"16/17" "17/18" "9/11" "17/23" "X/X" "10/14" "30/30" "12/17" "13/14" "6/8" "20/20" "16/18" "15/18" "12/13" "20/22" "X/Y" "13/13" "29/30" "15/19" "14/15" "7/9.3" "22/25" 0.42414 0.385701 0.328315 0.372573 0.391339 0.337036 0.34833 0.406107 0.302542 0.290183 0.299724 0.35081 558.802 212.562 71.7745 131.972
"16/17" "17/18" "9/11" "17/20" "X/X" "10/14" "30/30" "12/17" "14/15" "6/8" "20/20" "16/18" "15/18" "12/13" "22/23" "X/Y" "13/13" "29/30" "15/19" "13/13" "7/9.3" "22/25" 0.387933 0.451008 0.422811 0.482451 0.471735 0.418559 0.408078 0.489921 0.469732 0.425811 0.455434 0.440599 3468.61 333.591 90.5107 114.646
"16/17" "17/18" "9/11" "17/20" "X/X" "10/14" "30/30" "12/17" "13/14" "6/8" "20/20" "16/18" "15/18" "12/13" "22/23" "X/Y" "13/13" "29/30" "15/19" "14/15" "7/9.3" "22/25" 0.472415 0.414431 0.452908 0.479811 0.520808 0.441827 0.517884 0.523166 0.449863 0.469155 0.484184 0.476335 3204.35 32.5683 97.0754 106.622
"16/17" "17/18" "9/11" "17/20" "X/X" "10/14" "30/30" "12/17" "14/14" "6/8" "20/20" "16/18" "15/18" "12/13" "22/23" "X/Y" "13/13" "29/30" "15/19" "13/15" "7/9.3" "22/25" 0.461911 0.449818 0.469189 0.496927 0.426101 0.415214 0.460421 0.49241 0.524624 0.474669 0.378824 0.458159 1652.54 83.9157 95.5257 112.79
"16/17" "17/18" "9/11" "17/23" "X/X" "10/14" "30/30" "12/17" "13/14" "6/8" "20/20" "16/18" "15/18" "12/13" "20/22" "X/Y" "13/13" "29/30" "15/19" "14/15" "7/9.3" "22/25" 0.304363 0.349566 0.358516 0.356237 0.358337 0.316793 0.305666 0.40314 0.364073 0.339267 0.341729 0.334403 375.062 159.356 67.7174 133.794
"16/17" "17/18" "9/11" "17/20" "X/X" "10/14" "30/30" "12/17" "13/14" "6/8" "20/20" "16/18" "15/18" "12/13" "22/23" "X/Y" "13/13" "29/30" "15/19" "14/15" "7/9.3" "22/25" 0.278861 0.27065 0.277533 0.293129 0.347418 0.265245 0.268027 0.257166 0.278834 0.272161 0.289121 0.269496 1157.15 1032.39 50.5309 135.26
"17/18" "17/18" "9/11" "17/20" "X/X" "10/14" "30/30" "12/17" "13/14" "6/8" "20/20" "16/18" "15/18" "12/13" "22/23" "X/Y" "13/13" "29/30" "15/19" "14/15" "7/9.3" "22/25" 0.0816731 0.0717412 0.100798 0.108157 0.0742156 0.140968 0.0897839 0.0970001 0.0724537 0.0980283 0.079967 0.0826816 263.474 1756.84 9.59324 96.3385
"16/17" "17/18" "9/11" "20/23" "X/X" "10/14" "30/30" "12/17" "13/14" "6/8" "20/20" "16/18" "15/18" "12/13" "17/22" "X/Y" "13/13" "29/30" "15/19" "14/15" "7/9.3" "22/25" 0.061588 0.0825656 0.133826 0.0913426 0.0760698 0.121056 0.0588376 0.0566442 0.0766517 0.100535 0.111961 0.0785445 641.979 4188.46 9.59324 101.813
