"15/18" "15/19" "21/22" "12/16" "28/32.2" "17/18" "12/12" "11/12" "8/10" "11/13" "5/8" "8/10" "11/12" "15/16" "16/18" "21/23" "13/14" "30/30" "12/13" "12/13" "11/11" "10/11" "12/14" "6/6" "8/11" "10/10" 0.231544 0.281851 0.271279 0.271835 0.254139 0.230786 0.295566 0.242999 0.274286 0.285839 0.271425 0.279026 0.218925 0.252929 613.949 620.494 45.5159 132.486
"15/18" "15/19" "21/22" "12/16" "28/32.2" "12/13" "12/12" "11/12" "8/10" "11/13" "5/8" "8/10" "11/12" "15/16" "16/18" "21/23" "13/14" "30/30" "17/18" "12/13" "11/11" "10/11" "12/14" "6/6" "8/11" "10/10" 0.276915 0.313629 0.25409 0.381472 0.310388 0.289594 0.378378 0.281793 0.303013 0.267909 0.285434 0.241538 0.324461 0.30286 3373.64 2217.9 58.6452 133.691
"15/18" "15/19" "21/22" "12/16" "28/32.2" "17/18" "12/12" "11/12" "8/10" "11/13" "5/8" "8/10" "11/12" "15/16" "16/18" "21/23" "13/14" "30/30" "12/13" "12/13" "11/11" "10/11" "12/14" "6/6" "8/11" "10/10" 0.201031 0.198565 0.266988 0.190325 0.173813 0.213551 0.213629 0.269136 0.153528 0.220045 0.206282 0.179384 0.151455 0.199723 871.139 1454.3 33.3444 130.602
"15/18" "15/19" "21/22" "12/16" "28/32.2" "13/17" "12/12" "11/12" "8/10" "11/13" "5/8" "8/10" "11/12" "15/16" "16/18" "21/23" "13/14" "30/30" "12/18" "12/13" "11/11" "10/11" "12/14" "6/6" "8/11" "10/10" 0.249913 0.226921 0.253096 0.221116 0.259724 0.282848 0.286755 0.206219 0.228176 0.252663 0.256097 0.247369 0.2712 0.254835 471.651 544.401 48.0234 138.501
"15/18" "15/19" "21/22" "12/16" "32.2/32.2" "17/18" "12/12" "11/12" "8/10" "11/13" "5/8" "8/10" "11/12" "15/16" "16/18" "21/23" "13/14" "28/30" "12/13" "12/13" "11/11" "10/11" "12/14" "6/6" "8/11" "10/10" 0.217791 0.194978 0.157513 0.180618 0.265574 0.190848 0.147423 0.236078 0.223327 0.180487 0.221696 0.157154 0.179284 0.204627 41.0612 86.3717 34.8941 132.744
"15/18" "15/19" "21/22" "12/16" "28/32.2" "17/18" "12/12" "11/12" "8/10" "11/13" "5/8" "8/10" "11/12" "15/16" "16/18" "21/23" "13/14" "30/30" "12/13" "12/13" "11/11" "10/11" "12/14" "6/6" "8/11" "10/10" 0.445374 0.467869 0.428778 0.500336 0.436823 0.480076 0.443578 0.460239 0.45976 0.452583 0.50224 0.481618 0.472024 0.475641 450.976 6.73689 97.0754 106.916
"15/18" "15/19" "21/22" "12/16" "28/32.2" "17/18" "12/12" "11/12" "8/10" "11/13" "5/8" "8/10" "11/12" "15/16" "16/18" "21/23" "13/14" "30/30" "12/13" "12/13" "11/11" "10/11" "12/14" "6/6" "8/11" "10/10" 0.205706 0.153682 0.19741 0.185043 0.179362 0.193353 0.141421 0.186353 0.207707 0.195327 0.210429 0.127914 0.138848 0.179578 221.481 460.699 29.2872 130.233
"15/18" "15/19" "21/22" "13/14" "28/32.2" "17/18" "12/12" "11/12" "8/10" "11/13" "5/8" "8/10" "11/12" "15/16" "16/18" "21/23" "12/16" "30/30" "12/13" "12/13" "11/11" "10/11" "12/14" "6/6" "8/11" "10/10" 0.447935 0.5093 0.397442 0.425504 0.387051 0.379379 0.339802 0.425815 0.445784 0.446208 0.507929 0.371122 0.439824 0.432103 966.676 108.096 90.5107 118.641
"15/18" "15/19" "21/22" "12/16" "28/32.2" "17/18" "12/12" "11/12" "8/10" "11/13" "5/8" "8/10" "11/12" "15/16" "16/18" "21/23" "13/14" "30/30" "12/13" "12/13" "11/11" "10/11" "12/14" "6/6" "8/11" "10/10" 0.147882 0.134883 0.153603 0.159267 0.156512 0.15269 0.152473 0.108001 0.119966 0.176034 0.164295 0.174151 0.156832 0.135831 944.303 2866.68 20.2151 123.248
"15/18" "15/19" "21/22" "12/16" "28/32.2" "17/18" "12/12" "11/12" "8/10" "11/13" "5/8" "8/10" "11/12" "15/16" "16/18" "21/23" "13/14" "30/30" "12/13" "12/13" "11/11" "10/11" "12/14" "6/6" "10/11" "10/10" 0.346555 0.337845 0.366287 0.427279 0.379735 0.368156 0.314788 0.310447 0.38768 0.241609 0.352186 0.3562 0.376222 0.336847 1077.85 480.498 67.7174 132.347
"15/18" "15/19" "21/22" "12/16" "28/32.2" "17/18" "12/12" "11/12" "8/10" "11/13" "5/8" "11/11" "11/12" "15/16" "16/18" "21/23" "13/14" "30/30" "12/13" "12/13" "11/11" "10/11" "12/14" "6/6" "8/10" "10/10" 0.0421925 0.0333167 0.0262211 0.0631501 0.0583477 0.0234694 0.0292724 0.0331311 0.0224513 0.0361917 0.014836 0.00732826 0.0221741 0.0248323 17.0206 1859.04 3.02859 80.6629
"15/18" "15/18" "21/22" "12/16" "28/32.2" "17/18" "12/12" "11/12" "8/10" "11/13" "5/8" "8/10" "11/12" "15/16" "16/19" "21/23" "13/14" "30/30" "12/13" "12/13" "11/11" "10/11" "12/14" "6/6" "8/11" "10/10" 0.14697 0.203628 0.212033 0.247056 0.208721 0.135037 0.181121 0.152487 0.158135 0.147023 0.194545 0.167592 0.147303 0.156754 380.724 854.636 24.2723 126.191
"15/18" "15/19" "21/22" "12/16" "28/32.2" "17/18" "12/12" "11/12" "8/11" "11/13" "5/8" "8/10" "11/12" "15/16" "16/18" "21/23" "13/14" "30/30" "12/13" "12/13" "11/11" "8/10" "12/14" "6/6" "8/11" "10/10" 0.0553304 0.1911 0.0386627 0.0407715 0.0900711 0.0430378 0.060591 0.100619 0.0890132 0.049892 0.0407124 0.0588402 0.0727089 0.0615518 115.172 1045.02 7.08577 93.7865
"15/18" "15/19" "21/22" "12/16" "28/32.2" "17/18" "12/12" "11/12" "8/10" "11/13" "5/8" "8/10" "11/11" "15/16" "16/18" "21/23" "13/14" "30/30" "12/13" "12/13" "11/11" "10/11" "12/14" "6/6" "8/11" "10/12" 0.430693 0.427847 0.405307 0.448102 0.467519 0.466359 0.46784 0.387367 0.462952 0.481179 0.488708 0.473507 0.424252 0.44487 1003.46 85.6178 93.0182 115.825
"15/18" "15/19" "21/22" "12/16" "28/32.2" "17/18" "12/12" "11/12" "8/11" "11/13" "5/8" "8/10" "11/12" "15/16" "16/18" "21/23" "13/14" "30/30" "12/13" "12/13" "11/11" "10/11" "12/14" "6/6" "8/11" "10/10" 0.326859 0.347072 0.301802 0.270483 0.382497 0.282604 0.305877 0.291517 0.359307 0.295734 0.320088 0.321078 0.313224 0.314053 1997.98 1164.79 62.7024 135.769
"15/18" "15/19" "21/22" "12/16" "28/32.2" "17/18" "12/12" "11/11" "8/10" "11/13" "5/8" "8/10" "11/12" "15/16" "16/18" "21/23" "13/14" "30/30" "12/13" "12/13" "12/12" "10/11" "12/14" "6/6" "8/11" "10/10" 0.452863 0.351607 0.379088 0.429792 0.444687 0.398228 0.400771 0.374025 0.360978 0.387663 0.415195 0.382611 0.407017 0.399074 3261.75 681.085 82.3964 123.567
"15/18" "15/19" "21/23" "12/16" "28/32.2" "17/18" "12/12" "11/12" "8/10" "11/13" "5/8" "8/10" "11/12" "15/16" "16/18" "22/23" "13/14" "30/30" "12/13" "12/13" "11/11" "10/11" "12/14" "6/6" "8/11" "10/10" 0.189962 0.177227 0.221588 0.177642 0.164638 0.21801 0.22773 0.140126 0.192389 0.215234 0.138709 0.131426 0.174909 0.164861 164.384 343.72 26.7797 131.593
"15/18" "15/19" "21/22" "12/16" "28/32.2" "17/18" "12/12" "11/12" "8/10" "12/14" "5/8" "8/10" "11/12" "15/16" "16/18" "21/23" "13/14" "30/30" "12/13" "12/13" "11/11" "10/11" "11/13" "6/6" "8/11" "10/10" 0.252993 0.271776 0.275359 0.267033 0.238764 0.253134 0.333396 0.336981 0.313281 0.21193 0.26131 0.241612 0.283776 0.26337 220.72 165.105 50.5309 139.535
"15/18" "15/19" "21/22" "12/16" "28/32.2" "17/18" "12/12" "11/12" "8/10" "11/13" "5/8" "8/10" "10/12" "15/16" "16/18" "21/23" "13/14" "30/30" "12/13" "12/13" "11/11" "10/11" "12/14" "6/6" "8/11" "11/11" 0.0240706 0.0149329 0.0399115 0.0560573 0.0224516 0.0782322 0.0530592 0.0566487 0.0273945 0.0905691 0.0636858 0.036598 0.0496358 0.0390476 105.745 2722.63 5.53606 112.631
"15/18" "15/19" "21/22" "13/16" "28/32.2" "17/18" "12/12" "11/12" "8/10" "11/13" "5/8" "8/10" "11/12" "15/16" "16/18" "21/23" "12/14" "30/30" "12/13" "12/13" "11/11" "10/11" "12/14" "6/6" "8/11" "10/10" 0.347874 0.379188 0.401374 0.353146 0.366266 0.360169 0.375656 0.398163 0.37359 0.378812 0.392817 0.361174 0.363855 0.377932 1268.07 351.309 78.3392 128.299
"15/18" "15/19" "21/22" "12/16" "28/32.2" "17/18" "12/12" "11/12" "8/8" "11/13" "5/8" "8/10" "11/12" "15/16" "16/18" "21/23" "13/14" "30/30" "12/13" "12/13" "11/11" "10/11" "12/14" "6/6" "8/11" "10/10" 0.182337 0.171016 0.138553 0.167097 0.13749 0.160404 0.159784 0.122415 0.18882 0.125684 0.22866 0.184991 0.135799 0.156479 321.076 803.294 24.2723 126.453
"15/18" "15/19" "21/22" "12/16" "28/32.2" "17/18" "12/12" "11/12" "8/10" "11/13" "5/8" "8/10" "11/12" "15/16" "16/18" "21/23" "13/14" "30/30" "12/13" "12/13" "11/11" "11/11" "12/14" "6/6" "8/11" "10/10" 0.201063 0.198092 0.225064 0.259629 0.231752 0.277386 0.248282 0.261956 0.214319 0.268745 0.25695 0.196361 0.260929 0.228125 350.253 433.864 39.909 132.651
"16/18" "15/19" "21/22" "12/16" "28/32.2" "17/18" "12/12" "11/12" "8/10" "11/13" "5/8" "8/10" "11/12" "15/16" "16/18" "21/23" "13/14" "30/30" "12/13" "12/13" "11/11" "10/11" "12/14" "6/6" "8/11" "10/10" 0.263179 0.312968 0.27608 0.332877 0.324926 0.324774 0.327052 0.397689 0.313989 0.336673 0.337118 0.293077 0.378074 0.334721 4638.92 2216.3 67.7174 133.605
"15/18" "15/19" "21/22" "12/16" "28/32.2" "17/18" "12/12" "11/12" "8/10" "11/13" "5/8" "8/8" "11/12" "15/16" "16/18" "21/23" "13/14" "30/30" "12/13" "12/13" "11/11" "10/11" "12/14" "6/6" "10/11" "10/10" 0.347155 0.331583 0.376218 0.349824 0.298677 0.34365 0.295978 0.3298 0.327722 0.317042 0.340402 0.308439 0.354998 0.327013 2019.05 1067.22 65.2099 133.143
"15/18" "15/19" "21/22" "12/16" "28/32.2" "17/18" "12/12" "11/12" "8/11" "11/13" "5/8" "8/10" "11/12" "15/16" "16/18" "21/23" "13/14" "30/30" "12/13" "12/13" "11/11" "10/10" "12/14" "6/6" "8/11" "10/10" 0.132015 0.191318 0.176597 0.173289 0.227896 0.177174 0.155638 0.166344 0.152898 0.296513 0.145213 0.179157 0.13825 0.184158 2051.75 3734.29 29.2872 126.316
"15/18" "15/19" "21/22" "12/16" "28/32.2" "17/18" "12/12" "11/12" "10/10" "11/13" "5/8" "8/10" "11/12" "15/16" "16/18" "21/23" "13/14" "30/30" "12/13" "12/13" "11/11" "8/11" "12/14" "6/6" "8/11" "10/10" 0.0842126 0.15013 0.1242 0.132182 0.0735567 0.102898 0.0539435 0.11031 0.0645281 0.0919097 0.0687321 0.0666467 0.0821273 0.0838166 312.33 1839.95 9.59324 94.9312
"15/18" "15/19" "21/22" "12/16" "28/32.2" "13/17" "12/12" "11/12" "8/10" "11/13" "5/8" "8/10" "11/12" "15/16" "16/18" "21/23" "13/14" "30/30" "12/18" "12/13" "11/11" "10/11" "12/14" "6/6" "8/11" "10/10" 0.207192 0.203537 0.177526 0.195006 0.16692 0.187892 0.16586 0.172952 0.198193 0.142764 0.216888 0.179666 0.150022 0.165025 199.646 493.006 26.7797 131.438
"15/18" "15/19" "21/22" "12/16" "28/28" "17/18" "12/12" "11/12" "8/10" "11/13" "5/8" "8/10" "11/12" "15/16" "16/18" "21/23" "13/14" "30/32.2" "12/13" "12/13" "11/11" "10/11" "12/14" "6/6" "8/11" "10/10" 0.499448 0.48214 0.461256 0.478401 0.425165 0.460452 0.494465 0.47584 0.461698 0.400638 0.423407 0.474782 0.423664 0.463198 1233.72 41.3356 95.5257 110.546
"15/18" "15/19" "21/22" "12/16" "28/32.2" "17/18" "12/12" "11/12" "8/10" "11/13" "5/8" "8/10" "11/12" "15/16" "16/18" "21/23" "13/14" "30/30" "12/13" "12/13" "11/11" "10/11" "12/14" "6/6" "8/11" "10/10" 0.0656125 0.0198562 0.0376842 0.0378893 0.0792254 0.0116202 0.0479543 0.013886 0.0440726 0.0296799 0.0505415 0.0288264 0.0380338 0.0288886 50.6806 2144.58 3.02859 69.1924
"15/18" "15/19" "21/22" "12/16" "28/32.2" "17/18" "13/13" "11/12" "8/10" "11/13" "5/8" "8/10" "11/12" "15/16" "16/18" "21/23" "13/14" "30/30" "12/13" "12/13" "11/11" "10/11" "12/14" "6/6" "8/11" "10/10" 0.430932 0.368546 0.385521 0.384499 0.443527 0.384408 0.386682 0.373703 0.369074 0.420755 0.457037 0.423084 0.445424 0.409801 1440.78 271.54 84.9038 121.839
"15/18" "15/19" "21/22" "12/16" "28/32.2" "17/18" "12/12" "11/12" "8/10" "11/13" "5/8" "8/10" "11/12" "15/16" "16/18" "21/23" "13/14" "30/30" "12/13" "12/13" "12/12" "10/11" "12/14" "6/6" "8/11" "10/10" 0.441711 0.362819 0.332123 0.393147 0.424461 0.343563 0.349412 0.35907 0.414415 0.400539 0.414728 0.398458 0.33977 0.387803 3182.31 769.304 79.8889 125.536
"15/18" "15/19" "21/22" "12/16" "28/32.2" "17/18" "12/12" "12/12" "8/10" "11/13" "5/8" "8/10" "11/12" "15/16" "16/18" "21/23" "13/14" "30/30" "12/13" "12/13" "11/11" "10/11" "12/14" "6/6" "8/11" "10/10" 0.313643 0.24362 0.201571 0.271639 0.240381 0.20165 0.270092 0.331337 0.273895 0.287072 0.277657 0.265406 0.219085 0.247969 353.104 405.52 45.5159 136.006
"15/18" "15/19" "21/22" "12/16" "28/32.2" "17/18" "12/12" "11/11" "8/11" "11/13" "5/8" "8/10" "11/12" "15/16" "16/18" "21/23" "13/14" "30/30" "12/13" "12/13" "12/12" "10/11" "12/14" "6/6" "8/11" "10/10" 0.045372 0.0888373 0.113125 0.103212 0.0680419 0.0829066 0.086491 0.0886764 0.0731801 0.0683689 0.126791 0.105631 0.0975523 0.0816672 155.447 983.746 9.59324 97.6294
"15/18" "15/19" "21/22" "12/16" "28/32.2" "17/18" "12/12" "11/11" "8/10" "11/13" "5/8" "8/10" "11/12" "15/16" "16/18" "21/23" "13/14" "30/30" "12/13" "12/13" "12/12" "8/11" "12/14" "6/6" "8/11" "10/10" 0.379955 0.46909 0.493476 0.44318 0.429285 0.393792 0.429954 0.498271 0.484921 0.406879 0.458285 0.441583 0.436987 0.455851 2056.07 119.506 95.5257 113.835
"15/18" "15/19" "21/22" "12/16" "28/32.2" "17/18" "12/12" "11/11" "8/10" "11/13" "5/8" "10/11" "11/12" "15/16" "16/18" "21/23" "13/14" "30/30" "12/13" "12/13" "12/12" "10/11" "12/14" "6/6" "8/10" "10/10" 0.279327 0.248834 0.26348 0.289583 0.27472 0.269183 0.255999 0.290291 0.236863 0.250962 0.257796 0.216661 0.254903 0.245066 346.536 366.175 45.5159 138.133
"15/18" "15/19" "21/22" "12/16" "28/32.2" "17/18" "12/12" "11/11" "8/10" "11/13" "5/6" "8/10" "11/12" "15/16" "16/18" "21/23" "13/14" "30/30" "12/13" "12/13" "12/12" "10/11" "12/14" "8/8" "8/11" "10/12" 0.184665 0.239245 0.191583 0.264808 0.168105 0.259018 0.286124 0.216322 0.221413 0.208235 0.159297 0.202979 0.232053 0.214397 329.932 489.752 37.4016 134.384
"15/18" "15/19" "21/22" "12/16" "28/32.2" "17/18" "12/12" "11/11" "8/10" "11/13" "5/6" "8/10" "11/12" "15/16" "16/18" "21/23" "13/14" "30/30" "12/13" "12/13" "12/12" "10/11" "12/14" "8/8" "8/11" "10/10" 0.0871231 0.0581858 0.081286 0.0687191 0.0668013 0.110231 0.117492 0.0932586 0.160961 0.0847152 0.101486 0.0495933 0.125803 0.0835229 81.575 557.191 9.59324 95.2917
"15/18" "15/19" "21/22" "12/16" "28/32.2" "17/18" "12/12" "11/12" "8/10" "11/13" "5/6" "8/10" "11/12" "15/16" "16/18" "21/23" "13/14" "30/30" "12/13" "12/13" "12/12" "10/11" "12/14" "8/8" "8/11" "10/10" 0.412771 0.441725 0.447695 0.416702 0.407165 0.447329 0.482622 0.455502 0.41795 0.420456 0.388282 0.423978 0.453252 0.443861 867.993 70.1139 93.0182 116.295
"15/18" "15/19" "21/22" "12/16" "28/32.2" "17/18" "12/12" "11/11" "8/10" "11/13" "5/6" "8/10" "11/12" "15/16" "16/18" "21/23" "13/14" "30/30" "12/13" "12/13" "12/12" "10/11" "12/14" "8/8" "8/11" "10/10" 0.232111 0.309709 0.33341 0.295223 0.241579 0.301217 0.304646 0.30297 0.273532 0.255418 0.257476 0.288651 0.303873 0.284597 1310.16 985.979 54.588 135.706
"15/18" "15/19" "21/22" "12/16" "28/32.2" "17/18" "12/12" "11/11" "8/10" "11/13" "5/6" "8/10" "11/12" "15/16" "16/18" "21/23" "13/14" "30/30" "12/13" "12/13" "12/12" "10/11" "12/14" "8/8" "8/11" "10/10" 0.301685 0.323862 0.341512 0.321229 0.309125 0.249507 0.352168 0.288652 0.258915 0.302109 0.328475 0.301575 0.301065 0.316705 484.936 252.831 62.7024 134.124
"15/18" "15/19" "21/22" "12/16" "28/32.2" "17/18" "12/12" "11/11" "8/10" "11/13" "5/6" "8/10" "11/12" "15/16" "16/18" "21/23" "13/14" "30/30" "12/13" "12/13" "12/12" "10/11" "12/14" "8/8" "8/11" "10/10" 0.247341 0.24132 0.288668 0.250573 0.2904 0.230482 0.228854 0.205198 0.1889 0.290114 0.228277 0.206673 0.225369 0.244233 1606.84 1743.21 43.9662 133.957
"15/18" "15/19" "21/22" "12/16" "28/32.2" "17/18" "12/12" "11/11" "8/11" "11/13" "5/6" "8/10" "11/12" "15/16" "16/18" "21/23" "13/14" "30/30" "12/13" "12/13" "12/12" "10/10" "12/14" "8/8" "8/11" "10/10" 0.349754 0.364167 0.308194 0.312103 0.372167 0.371378 0.338424 0.304717 0.35622 0.352189 0.410658 0.368142 0.382429 0.350628 1241.32 502.376 71.7745 132.076
"15/18" "15/19" "21/23" "12/16" "28/32.2" "17/18" "12/12" "11/11" "8/10" "11/13" "5/6" "8/10" "11/12" "15/16" "16/18" "22/23" "13/14" "30/30" "12/13" "12/13" "12/12" "10/11" "12/14" "8/8" "8/11" "10/10" 0.472644 0.444475 0.478783 0.44244 0.440298 0.389249 0.421529 0.451588 0.470792 0.416183 0.388108 0.46933 0.414166 0.420963 4104.8 614.139 86.4535 118.542
"15/18" "15/19" "21/22" "12/16" "28/32.2" "17/18" "12/12" "11/12" "8/10" "11/13" "5/6" "11/11" "10/11" "15/16" "16/18" "21/23" "13/14" "30/30" "12/13" "12/13" "11/11" "10/11" "12/14" "8/8" "8/10" "12/12" 0.154138 0.189156 0.186552 0.197975 0.188291 0.167981 0.228587 0.203527 0.161633 0.241659 0.163236 0.191985 0.205062 0.193145 537.541 824.43 30.8369 125.642
"15/18" "15/19" "22/22" "12/16" "28/32.2" "17/18" "12/12" "11/12" "8/10" "11/13" "5/6" "8/10" "11/12" "15/16" "16/18" "21/23" "13/14" "30/30" "12/13" "12/13" "11/11" "10/11" "12/14" "8/8" "8/11" "10/10" 0.414925 0.420662 0.474563 0.441848 0.454821 0.384442 0.462925 0.418463 0.531081 0.436445 0.526826 0.461955 0.441149 0.452248 940.949 58.6642 93.0182 112.45
"15/18" "15/19" "21/22" "12/16" "28/32.2" "17/18" "12/12" "12/12" "8/10" "11/13" "5/6" "8/10" "11/12" "15/16" "16/18" "21/23" "13/14" "30/30" "12/13" "12/13" "11/11" "10/11" "12/14" "8/8" "8/11" "10/10" 0.182209 0.116278 0.141603 0.114032 0.153555 0.119408 0.104442 0.141018 0.136461 0.0976681 0.15526 0.122535 0.19173 0.131184 32.9614 119.964 17.7076 111.652
"15/18" "15/19" "21/22" "12/16" "28/32.2" "17/18" "12/12" "11/12" "8/10" "11/13" "5/6" "8/10" "11/12" "15/16" "16/18" "21/23" "13/14" "30/30" "12/13" "12/13" "11/11" "10/11" "12/14" "8/8" "8/11" "10/10" 0.0466169 0.056439 0.043927 0.026503 0.0443036 0.0771248 0.0246306 0.0734069 0.0745881 0.12203 0.0506121 0.068005 0.0544189 0.0454167 67.4751 938.267 5.53606 96.3406
"15/18" "15/19" "21/22" "12/16" "28/32.2" "13/17" "12/12" "11/12" "8/10" "11/13" "5/6" "8/10" "11/12" "15/16" "16/18" "21/23" "13/14" "30/30" "12/18" "12/13" "11/11" "10/11" "12/14" "8/8" "8/11" "10/10" 0.254872 0.238126 0.261685 0.280922 0.250002 0.27504 0.26188 0.250719 0.263297 0.186843 0.298814 0.243352 0.272854 0.245803 400.084 448.244 45.5159 137.588
"15/18" "15/19" "21/22" "12/16" "28/32.2" "17/18" "12/12" "12/12" "8/10" "11/13" "5/6" "8/10" "11/12" "15/16" "16/18" "21/23" "13/14" "30/30" "12/13" "12/13" "11/11" "10/11" "12/14" "8/8" "8/11" "10/10" 0.464517 0.474816 0.443196 0.536201 0.45903 0.477128 0.437428 0.493487 0.429971 0.544199 0.430311 0.410425 0.496533 0.467025 1679.74 52.5213 97.0754 110.643
"15/18" "15/19" "21/22" "12/16" "28/32.2" "17/18" "12/12" "12/12" "8/10" "11/13" "5/6" "8/10" "11/12" "15/16" "16/18" "21/23" "13/14" "30/30" "12/13" "12/13" "11/12" "10/11" "12/14" "8/8" "8/11" "10/10" 0.404915 0.38957 0.358228 0.441693 0.360875 0.403074 0.33048 0.377335 0.418007 0.397022 0.353527 0.346637 0.392091 0.370961 1586.05 431 75.8317 127.892
"15/18" "15/19" "23/23" "12/16" "28/32.2" "17/18" "12/12" "11/12" "8/10" "11/13" "5/6" "8/10" "11/12" "15/16" "16/18" "21/22" "13/14" "30/30" "12/13" "12/13" "11/11" "10/11" "12/14" "8/8" "8/11" "10/10" 0.200711 0.216753 0.132407 0.156458 0.181222 0.20506 0.238476 0.193667 0.166407 0.145404 0.156984 0.0859055 0.183894 0.166788 318.997 865.119 26.7797 129.786
"15/18" "15/19" "21/22" "12/16" "28/32.2" "17/18" "12/12" "11/12" "8/10" "11/13" "5/6" "8/10" "11/12" "15/16" "16/18" "21/23" "13/14" "30/30" "12/13" "12/13" "11/11" "10/11" "12/14" "8/8" "8/11" "10/10" 0.0260563 0.0695139 0.00503407 0.0312783 0.0463923 0.062322 0.0284018 0.0176156 0.0189338 0.0290573 0.0826471 0.0228712 0.0639448 0.0226147 16.7948 3283.14 3.02859 88.6736
"15/18" "15/19" "21/22" "12/16" "30/32.2" "17/18" "12/12" "11/12" "8/10" "11/13" "5/6" "8/10" "11/12" "15/16" "16/18" "21/23" "13/14" "28/32.2" "12/13" "12/13" "11/11" "10/11" "12/14" "8/8" "8/11" "10/10" 0.115461 0.158227 0.141397 0.102312 0.146959 0.132655 0.16016 0.109276 0.124704 0.112624 0.170491 0.182137 0.130521 0.116914 284.672 986.651 16.1579 115.493
"15/18" "15/19" "21/22" "12/16" "30/32.2" "17/18" "12/12" "11/12" "8/10" "11/13" "5/6" "8/10" "11/12" "15/16" "16/18" "21/23" "13/14" "28/30" "12/13" "12/13" "11/11" "10/11" "12/14" "8/8" "8/11" "10/10" 0.172101 0.257893 0.209105 0.208392 0.216242 0.233059 0.228418 0.223216 0.244259 0.301223 0.199826 0.273734 0.204117 0.233313 1839.2 2188.98 41.4587 133.951
"15/18" "15/19" "21/22" "12/16" "28/32.2" "17/18" "12/12" "11/12" "8/10" "11/13" "5/6" "8/10" "11/12" "16/18" "16/18" "21/23" "13/14" "30/30" "12/13" "12/13" "11/11" "10/11" "12/14" "8/8" "8/11" "10/10" 0.107059 0.0914267 0.124013 0.0671423 0.0789318 0.0693886 0.0777508 0.077628 0.0865373 0.0835727 0.0450215 0.0685923 0.0881883 0.0731654 73.5095 639.897 9.59324 109.856
"15/16" "15/19" "21/22" "12/16" "28/32.2" "17/18" "12/12" "11/12" "8/10" "11/13" "5/6" "8/10" "11/12" "16/18" "16/18" "21/23" "13/14" "30/30" "12/13" "12/13" "11/11" "10/11" "12/14" "8/8" "8/11" "10/10" 0.271207 0.246538 0.279595 0.250754 0.29358 0.263066 0.241659 0.261141 0.311186 0.312847 0.225851 0.290979 0.293056 0.254501 716.531 609.676 48.0234 138.743
"15/18" "15/19" "21/22" "12/16" "28/32.2" "17/18" "12/12" "11/12" "8/10" "11/13" "5/8" "8/10" "11/12" "15/16" "16/18" "21/23" "13/14" "30/30" "12/13" "12/13" "11/11" "10/11" "12/14" "6/8" "8/11" "10/10" 0.435678 0.412629 0.424317 0.387918 0.433113 0.451725 0.425943 0.366965 0.464702 0.38939 0.393852 0.358755 0.381665 0.408933 2311.59 451.411 84.9038 122.273
"15/18" "15/19" "21/22" "12/16" "28/32.2" "17/18" "12/12" "11/12" "8/10" "11/12" "5/6" "8/10" "11/12" "15/16" "16/18" "21/23" "13/14" "30/30" "12/13" "12/13" "11/11" "10/11" "13/14" "8/8" "8/11" "10/10" 0.386343 0.363749 0.323177 0.374746 0.389968 0.373565 0.368096 0.407033 0.438897 0.383073 0.375072 0.352243 0.322073 0.380114 1846.99 510.137 78.3392 127.124
"15/18" "15/19" "21/22" "12/16" "28/32.2" "17/18" "12/12" "11/12" "8/10" "11/13" "5/5" "8/10" "11/12" "15/16" "16/18" "21/23" "13/14" "30/30" "12/13" "12/13" "11/11" "10/11" "12/14" "6/8" "8/11" "10/10" 0.313425 0.229494 0.214056 0.190007 0.198439 0.196932 0.281824 0.23646 0.204654 0.228875 0.217879 0.168123 0.275475 0.207129 886.273 1293.6 34.8941 130.743
"15/18" "15/19" "21/22" "12/16" "28/32.2" "17/18" "12/12" "11/12" "8/10" "11/13" "5/6" "8/10" "11/12" "15/16" "16/18" "21/23" "13/14" "30/30" "12/13" "12/13" "11/11" "10/11" "12/14" "8/8" "8/11" "10/10" 0.0864874 0.109453 0.129569 0.144478 0.107419 0.147853 0.124534 0.124337 0.114906 0.107167 0.140144 0.13401 0.164632 0.122501 394.482 1379.24 16.1579 109.579
"15/16" "15/19" "21/22" "12/16" "28/32.2" "17/18" "12/12" "11/12" "8/10" "11/13" "5/6" "8/10" "11/12" "16/18" "16/18" "21/23" "13/14" "30/30" "12/13" "12/13" "11/11" "10/11" "12/14" "8/8" "8/11" "10/10" 0.416276 0.422636 0.346293 0.413433 0.410737 0.407136 0.412062 0.394112 0.400238 0.39549 0.389467 0.399843 0.34176 0.400665 1182.53 233.579 82.3964 122.757
"15/18" "15/19" "21/22" "12/16" "28/32.2" "17/18" "12/12" "11/12" "8/10" "11/13" "5/6" "8/10" "11/12" "15/16" "16/18" "21/23" "13/14" "28/30" "12/13" "12/13" "11/11" "10/11" "12/14" "8/8" "8/11" "10/10" 0.330327 0.314638 0.341642 0.396573 0.356389 0.36474 0.369085 0.352197 0.366375 0.37877 0.407551 0.358117 0.30658 0.361257 2825.17 1035.68 74.282 130.571
